계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Net Operating Revenue,12687.0,11596.0,18459.0,18744.0,4921.0,4457.0,4034.0,4737.0
Operating Income,6564.0,5647.0,10982.0,11203.0,3123.0,2680.0,1802.0,2860.0
Oper.Income(Rep.),6564.0,5647.0,10982.0,nan,3123.0,2680.0,1802.0,nan
Net Income,5082.0,4407.0,8349.0,8510.0,2321.0,2116.0,1463.0,2254.0
Net Income(Contr.),5073.0,4363.0,8350.0,8545.0,2317.0,2117.0,1461.0,2188.0
Net Income(Minor.),8.0,45.0,-2.0,nan,4.0,-1.0,2.0,nan
Total Assets,480373.0,520464.0,556884.0,578220.0,515964.0,571550.0,556884.0,nan
Total Liabilities,434442.0,471423.0,500565.0,515605.0,463020.0,516708.0,500565.0,nan
Total Equity,45931.0,49041.0,56319.0,62747.0,52944.0,54842.0,56319.0,nan
Net Income(Contr.),45560.0,48607.0,55877.0,61634.0,52513.0,54402.0,55877.0,nan
Net Income(Minor.),371.0,434.0,441.0,1113.0,431.0,440.0,441.0,nan
Capital Stock,1452.0,1452.0,1452.0,1450.0,1452.0,1452.0,1452.0,nan
Total Debt/Equity,945.86,961.28,888.81,821.73,874.55,942.17,888.81,nan
Reserve Ratio,3122.15,3356.94,3868.57,nan,3604.63,3763.06,3868.57,nan
Oper.Income Margin,7.34,5.92,9.74,59.77,13.7,9.87,4.95,60.37
Net Income Margin,5.67,4.57,7.4,45.59,10.16,7.8,4.01,46.2
ROA,1.09,0.88,1.55,1.5,1.79,1.56,1.04,1.62
ROE,11.5,9.27,15.98,14.54,18.06,15.84,10.6,15.67
EPS(KRW),17467.0,15021.0,29304.0,31079.0,8174.0,7470.0,5155.0,7960.0
BPS(KRW),161107.0,172847.0,203329.0,232241.0,189806.0,197923.0,203329.0,nan
DPS(KRW),3000.0,3000.0,7500.0,7651.0,nan,nan,7500.0,nan
PER,4.81,6.62,3.97,3.95,nan,nan,nan,nan
PBR,0.52,0.58,0.57,0.53,0.66,0.66,0.57,nan
Issued Shares,26220.0,26227.0,25527.0,nan,25527.0,25527.0,25527.0,nan
Div Yield,3.57,3.02,6.45,nan,nan,nan,6.45,nan
