계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2884.0,3073.0,5071.0,5747.0,1336.0,1277.0,1279.0,1301.0
Operating Income,554.0,330.0,1125.0,1238.0,369.0,290.0,188.0,275.0
Oper.Income(Rep.),554.0,330.0,1125.0,nan,369.0,290.0,188.0,nan
Net Income,420.0,455.0,878.0,960.0,220.0,183.0,275.0,nan
Net Income(Contr.),420.0,315.0,559.0,610.0,115.0,109.0,224.0,nan
Net Income(Minor.),nan,140.0,320.0,nan,105.0,73.0,52.0,nan
Total Assets,3878.0,5939.0,8003.0,8780.0,6471.0,7546.0,8003.0,nan
Total Liabilities,1301.0,3059.0,4246.0,4360.0,3156.0,4157.0,4246.0,nan
Total Equity,2577.0,2880.0,3757.0,4420.0,3315.0,3390.0,3757.0,nan
Net Income(Contr.),2577.0,2099.0,2682.0,3190.0,2362.0,2364.0,2682.0,nan
Net Income(Minor.),0.0,781.0,1075.0,1230.0,953.0,1026.0,1075.0,nan
Capital Stock,50.0,52.0,52.0,50.0,52.0,52.0,52.0,nan
Total Debt/Equity,50.5,106.23,113.02,98.64,95.22,122.62,113.02,nan
Reserve Ratio,5101.0,3969.38,5275.51,nan,4471.45,4570.5,5275.51,nan
Oper.Income Margin,19.21,10.75,22.18,21.54,27.62,22.7,14.72,21.14
Net Income Margin,14.55,10.26,11.01,10.61,8.63,8.57,17.5,nan
ROA,10.99,9.27,12.6,11.44,14.03,10.43,14.16,nan
ROE,17.5,13.48,23.36,20.77,20.17,18.54,35.47,nan
EPS(KRW),4188.0,3070.0,5340.0,5831.0,1102.0,1047.0,2139.0,nan
BPS(KRW),26005.0,20347.0,26878.0,31730.0,22857.0,23352.0,26878.0,nan
DPS(KRW),1000.0,400.0,1000.0,1000.0,nan,nan,1000.0,nan
PER,10.29,21.01,6.85,10.51,nan,nan,nan,nan
PBR,1.66,3.17,1.36,1.93,3.51,2.46,1.36,nan
Issued Shares,10020.0,10461.0,10461.0,nan,10461.0,10461.0,10461.0,nan
Div Yield,2.32,0.62,2.73,nan,nan,nan,2.73,nan
