계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,243.0,263.0,233.0,nan,51.0,55.0,84.0,nan
Operating Income,-27.0,-41.0,-65.0,nan,-25.0,-17.0,-1.0,nan
Oper.Income(Rep.),-27.0,-41.0,-65.0,nan,-25.0,-17.0,-1.0,nan
Net Income,-108.0,-45.0,-67.0,nan,15.0,-20.0,-39.0,nan
Net Income(Contr.),-108.0,-44.0,-65.0,nan,15.0,-19.0,-38.0,nan
Net Income(Minor.),-0.0,-2.0,-2.0,nan,-0.0,-1.0,-0.0,nan
Total Assets,363.0,339.0,304.0,nan,441.0,430.0,304.0,nan
Total Liabilities,150.0,147.0,158.0,nan,246.0,250.0,158.0,nan
Total Equity,213.0,192.0,146.0,nan,195.0,180.0,146.0,nan
Net Income(Contr.),213.0,191.0,147.0,nan,195.0,181.0,147.0,nan
Net Income(Minor.),0.0,1.0,-1.0,nan,-0.0,-1.0,-1.0,nan
Capital Stock,26.0,29.0,30.0,nan,30.0,30.0,30.0,nan
Total Debt/Equity,70.27,76.69,107.56,nan,125.96,138.43,107.56,nan
Reserve Ratio,824.2,690.89,395.05,nan,674.14,626.6,395.05,nan
Oper.Income Margin,-11.02,-15.41,-27.99,nan,-50.32,-30.5,-0.72,nan
Net Income Margin,-44.21,-16.61,-28.07,nan,30.19,-34.81,-45.93,nan
ROA,-34.05,-12.89,-20.89,nan,13.75,-18.08,-42.12,nan
ROE,-81.95,-21.66,-38.66,nan,33.14,-40.75,-93.44,nan
EPS(KRW),-443.0,-156.0,-223.0,nan,52.0,-64.0,-129.0,nan
BPS(KRW),924.0,791.0,495.0,nan,774.0,727.0,495.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.49,1.66,2.6,nan,1.45,1.43,2.6,nan
Issued Shares,26201.0,28612.0,29780.0,nan,29780.0,29780.0,29780.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
