계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1330.0,1568.0,2031.0,nan,409.0,460.0,610.0,nan
Operating Income,-58.0,47.0,24.0,nan,0.0,-3.0,21.0,nan
Oper.Income(Rep.),-58.0,47.0,24.0,nan,0.0,-3.0,21.0,nan
Net Income,-93.0,57.0,15.0,nan,10.0,-1.0,-17.0,nan
Net Income(Contr.),-93.0,57.0,15.0,nan,10.0,-1.0,-17.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,920.0,1188.0,1137.0,nan,1073.0,1073.0,1137.0,nan
Total Liabilities,284.0,505.0,446.0,nan,360.0,365.0,446.0,nan
Total Equity,636.0,683.0,691.0,nan,713.0,708.0,691.0,nan
Net Income(Contr.),636.0,683.0,691.0,nan,713.0,708.0,691.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,50.0,50.0,50.0,nan,50.0,50.0,50.0,nan
Total Debt/Equity,44.61,73.95,64.62,nan,50.48,51.57,64.62,nan
Reserve Ratio,1302.94,1395.14,1411.22,nan,1455.67,1444.64,1411.22,nan
Oper.Income Margin,-4.34,2.99,1.19,nan,0.06,-0.57,3.38,nan
Net Income Margin,-7.02,3.66,0.73,nan,2.48,-0.21,-2.85,nan
ROA,-9.78,5.45,1.28,nan,3.63,-0.37,-6.29,nan
ROE,-13.57,8.71,2.16,nan,5.75,-0.55,-9.95,nan
EPS(KRW),-927.0,571.0,148.0,nan,101.0,-10.0,-173.0,nan
BPS(KRW),7015.0,7476.0,7556.0,nan,7778.0,7723.0,7556.0,nan
DPS(KRW),100.0,100.0,100.0,nan,nan,nan,100.0,nan
PER,nan,14.12,34.29,nan,nan,nan,nan,nan
PBR,0.85,1.08,0.67,nan,0.93,0.73,0.67,nan
Issued Shares,10065.0,10065.0,10065.0,nan,10065.0,10065.0,10065.0,nan
Div Yield,1.67,1.24,1.98,nan,nan,nan,1.98,nan
