계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,989.0,758.0,677.0,nan,158.0,147.0,136.0,nan
Operating Income,15.0,-86.0,-37.0,nan,-17.0,-27.0,-40.0,nan
Oper.Income(Rep.),15.0,-86.0,-37.0,nan,-17.0,-27.0,-40.0,nan
Net Income,3.0,-131.0,-46.0,nan,-17.0,-38.0,-42.0,nan
Net Income(Contr.),3.0,-131.0,-46.0,nan,-17.0,-38.0,-42.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2290.0,1571.0,1558.0,nan,1577.0,1511.0,1558.0,nan
Total Liabilities,1323.0,745.0,790.0,nan,726.0,699.0,790.0,nan
Total Equity,966.0,826.0,769.0,nan,851.0,812.0,769.0,nan
Net Income(Contr.),966.0,826.0,769.0,nan,851.0,812.0,769.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,45.0,45.0,45.0,nan,45.0,45.0,45.0,nan
Total Debt/Equity,136.94,90.18,102.69,nan,85.34,86.05,102.69,nan
Reserve Ratio,2662.33,2351.86,2225.97,nan,2406.93,2321.08,2225.97,nan
Oper.Income Margin,1.48,-11.36,-5.42,nan,-10.92,-18.58,-29.27,nan
Net Income Margin,0.27,-17.24,-6.82,nan,-10.75,-26.18,-30.65,nan
ROA,0.12,-6.77,-2.95,nan,-4.27,-9.96,-10.87,nan
ROE,0.27,-14.57,-5.79,nan,-7.94,-18.5,-21.11,nan
EPS(KRW),30.0,-1468.0,-519.0,nan,-191.0,-432.0,-469.0,nan
BPS(KRW),14045.0,12466.0,11826.0,nan,12746.0,12310.0,11826.0,nan
DPS(KRW),200.0,200.0,200.0,nan,nan,nan,200.0,nan
PER,221.7,nan,nan,nan,nan,nan,nan,nan
PBR,0.47,0.65,0.53,nan,0.58,0.52,0.53,nan
Issued Shares,8896.0,8896.0,8896.0,nan,8896.0,8896.0,8896.0,nan
Div Yield,3.0,2.45,3.17,nan,nan,nan,3.17,nan
