계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Operating Revenue,122.0,95.0,97.0,nan,nan,nan,nan,nan
Operating Income,71.0,-24.0,22.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),71.0,-24.0,22.0,nan,nan,nan,0.0,nan
Net Income,61.0,-43.0,18.0,nan,nan,nan,nan,nan
Net Income(Contr.),61.0,-43.0,18.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,338.0,362.0,372.0,nan,nan,nan,372.0,nan
Total Liabilities,126.0,52.0,48.0,nan,nan,nan,48.0,nan
Total Equity,211.0,310.0,324.0,nan,nan,nan,324.0,nan
Net Income(Contr.),211.0,310.0,324.0,nan,nan,nan,324.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,22.0,28.0,28.0,nan,nan,nan,28.0,nan
Total Debt/Equity,59.66,16.79,14.82,nan,nan,nan,14.82,nan
Reserve Ratio,867.77,1008.48,1048.47,nan,nan,nan,1048.47,nan
Oper.Income Margin,58.13,-25.58,22.65,nan,nan,nan,nan,nan
Net Income Margin,50.13,-45.38,18.91,nan,nan,nan,nan,nan
ROA,20.74,-12.33,4.99,nan,nan,nan,nan,nan
ROE,33.88,-16.54,5.78,nan,nan,nan,nan,nan
EPS(KRW),561.0,-343.0,130.0,nan,nan,nan,0.0,nan
BPS(KRW),1936.0,2217.0,2297.0,nan,nan,nan,2297.0,nan
DPS(KRW),10.0,42.0,26.0,nan,nan,nan,26.0,nan
PER,nan,nan,20.72,nan,nan,nan,nan,nan
PBR,nan,2.35,1.18,nan,nan,nan,1.18,nan
Issued Shares,10921.0,13995.0,14096.0,nan,nan,nan,14096.0,nan
Div Yield,nan,0.81,0.96,nan,nan,nan,0.96,nan
