계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1421.0,1496.0,1328.0,nan,326.0,327.0,363.0,nan
Operating Income,230.0,174.0,65.0,nan,14.0,-0.0,23.0,nan
Oper.Income(Rep.),230.0,174.0,65.0,nan,14.0,-0.0,23.0,nan
Net Income,149.0,167.0,40.0,nan,-13.0,-15.0,43.0,nan
Net Income(Contr.),150.0,168.0,41.0,nan,-12.0,-15.0,43.0,nan
Net Income(Minor.),-1.0,-1.0,-1.0,nan,-0.0,-0.0,-0.0,nan
Total Assets,2379.0,2493.0,2497.0,nan,2514.0,2540.0,2497.0,nan
Total Liabilities,1315.0,1281.0,1266.0,nan,1311.0,1352.0,1266.0,nan
Total Equity,1064.0,1213.0,1230.0,nan,1203.0,1188.0,1230.0,nan
Net Income(Contr.),1062.0,1212.0,1230.0,nan,1202.0,1187.0,1230.0,nan
Net Income(Minor.),2.0,1.0,1.0,nan,0.0,1.0,1.0,nan
Capital Stock,46.0,46.0,46.0,nan,46.0,46.0,46.0,nan
Total Debt/Equity,123.67,105.61,102.93,nan,108.99,113.86,102.93,nan
Reserve Ratio,2226.79,2556.12,2594.76,nan,2535.38,2500.67,2594.76,nan
Oper.Income Margin,16.21,11.65,4.87,nan,4.25,-0.02,6.41,nan
Net Income Margin,10.55,11.26,3.1,nan,-3.83,-4.62,11.83,nan
ROA,7.03,6.87,1.62,nan,-2.01,-2.4,6.79,nan
ROE,16.03,14.82,3.37,nan,-4.12,-5.05,14.21,nan
EPS(KRW),1644.0,1846.0,451.0,nan,-137.0,-165.0,470.0,nan
BPS(KRW),11634.0,13281.0,13474.0,nan,13177.0,13003.0,13474.0,nan
DPS(KRW),200.0,250.0,250.0,nan,nan,nan,250.0,nan
PER,9.07,7.29,16.2,nan,nan,nan,nan,nan
PBR,1.28,1.01,0.54,nan,0.94,0.76,0.54,nan
Issued Shares,9125.0,9125.0,9125.0,nan,9125.0,9125.0,9125.0,nan
Div Yield,1.34,1.86,3.42,nan,nan,nan,3.42,nan
