계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1,211,148.0,nan,nan,nan,nan,nan
Operating Income,-148,22,-48.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-148,22,-48.0,nan,nan,nan,0.0,nan
Net Income,-144,17,-81.0,nan,nan,nan,nan,nan
Net Income(Contr.),-144,17,-81.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,309,375,609.0,nan,nan,nan,609.0,nan
Total Liabilities,528,572,49.0,nan,nan,nan,49.0,nan
Total Equity,-219,-197,560.0,nan,nan,nan,560.0,nan
Net Income(Contr.),-219,-197,560.0,nan,nan,nan,560.0,nan
Net Income(Minor.),0,0,0.0,nan,nan,nan,0.0,nan
Capital Stock,29,29,54.0,nan,nan,nan,54.0,nan
Total Debt/Equity,Completely Impaired capital,Completely Impaired capital,8.74,nan,nan,nan,8.74,nan
Reserve Ratio,nan,nan,937.01,nan,nan,nan,937.01,nan
Oper.Income Margin,-15618.48,10.60,-32.33,nan,nan,nan,nan,nan
Net Income Margin,-15191.48,7.99,-54.54,nan,nan,nan,nan,nan
ROA,-57.34,4.92,-16.44,nan,nan,nan,nan,nan
ROE,Completely Impaired capital,Completely Impaired capital,-44.55,nan,nan,nan,nan,nan
EPS(KRW),-1925,183,-871.0,nan,nan,nan,0.0,nan
BPS(KRW),-2383,-2138,5185.0,nan,nan,nan,5185.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,3.15,nan,nan,nan,3.15,nan
Issued Shares,5076,5076,10804.0,nan,nan,nan,10804.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
