계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,302.0,295.0,297.0,nan,76.0,71.0,85.0,nan
Operating Income,15.0,14.0,16.0,nan,7.0,3.0,4.0,nan
Oper.Income(Rep.),15.0,14.0,16.0,nan,7.0,3.0,4.0,nan
Net Income,13.0,14.0,19.0,nan,7.0,3.0,5.0,nan
Net Income(Contr.),13.0,14.0,19.0,nan,7.0,3.0,5.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,408.0,412.0,434.0,nan,427.0,426.0,434.0,nan
Total Liabilities,40.0,34.0,46.0,nan,42.0,38.0,46.0,nan
Total Equity,368.0,377.0,388.0,nan,385.0,388.0,388.0,nan
Net Income(Contr.),368.0,377.0,388.0,nan,385.0,388.0,388.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,49.0,49.0,49.0,nan,49.0,49.0,49.0,nan
Total Debt/Equity,10.73,9.06,11.92,nan,10.9,9.77,11.92,nan
Reserve Ratio,739.04,757.77,791.58,nan,773.73,760.03,791.58,nan
Oper.Income Margin,5.06,4.89,5.48,nan,8.87,3.78,4.24,nan
Net Income Margin,4.38,4.8,6.47,nan,8.75,4.82,6.03,nan
ROA,3.25,3.46,4.54,nan,6.34,3.22,4.76,nan
ROE,3.62,3.8,5.01,nan,7.01,3.55,5.28,nan
EPS(KRW),136.0,146.0,197.0,nan,69.0,35.0,53.0,nan
BPS(KRW),4195.0,4289.0,4458.0,nan,4369.0,4300.0,4458.0,nan
DPS(KRW),50.0,50.0,75.0,nan,nan,nan,75.0,nan
PER,26.34,25.28,17.3,nan,nan,nan,nan,nan
PBR,0.85,0.86,0.76,nan,0.71,0.67,0.76,nan
Issued Shares,9731.0,9731.0,9731.0,nan,9731.0,9731.0,9731.0,nan
Div Yield,1.39,1.36,2.2,nan,nan,nan,2.2,nan
