계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,702.0,618.0,652.0,nan,156.0,164.0,176.0,nan
Operating Income,-86.0,-144.0,-55.0,nan,-13.0,-14.0,-7.0,nan
Oper.Income(Rep.),-86.0,-144.0,-55.0,nan,-13.0,-14.0,-7.0,nan
Net Income,-113.0,-206.0,-67.0,nan,-17.0,-17.0,20.0,nan
Net Income(Contr.),-24.0,-80.0,-28.0,nan,-7.0,-15.0,34.0,nan
Net Income(Minor.),-89.0,-126.0,-40.0,nan,-11.0,-2.0,-14.0,nan
Total Assets,1541.0,1495.0,1520.0,nan,1468.0,1447.0,1520.0,nan
Total Liabilities,1035.0,1164.0,1252.0,nan,1208.0,1204.0,1252.0,nan
Total Equity,506.0,330.0,268.0,nan,260.0,243.0,268.0,nan
Net Income(Contr.),648.0,599.0,576.0,nan,553.0,537.0,576.0,nan
Net Income(Minor.),-142.0,-268.0,-308.0,nan,-293.0,-295.0,-308.0,nan
Capital Stock,86.0,86.0,86.0,nan,86.0,86.0,86.0,nan
Total Debt/Equity,204.6,352.43,467.41,nan,464.19,496.3,467.41,nan
Reserve Ratio,651.34,594.04,568.14,nan,540.99,522.98,568.14,nan
Oper.Income Margin,-12.2,-23.23,-8.38,nan,-8.45,-8.79,-3.72,nan
Net Income Margin,-3.43,-12.9,-4.23,nan,-4.19,-9.12,19.2,nan
ROA,-7.52,-13.55,-4.48,nan,-4.7,-4.66,5.4,nan
ROE,-3.74,-12.79,-4.69,nan,-4.69,-10.99,24.25,nan
EPS(KRW),-279.0,-925.0,-320.0,nan,-76.0,-174.0,391.0,nan
BPS(KRW),7513.0,6940.0,6681.0,nan,6410.0,6230.0,6681.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.98,1.74,0.86,nan,1.26,1.17,0.86,nan
Issued Shares,8625.0,8625.0,8625.0,nan,8625.0,8625.0,8625.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
