계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,596.0,565.0,687.0,nan,271.0,147.0,150.0,nan
Operating Income,85.0,36.0,65.0,nan,45.0,2.0,12.0,nan
Oper.Income(Rep.),85.0,36.0,65.0,nan,45.0,2.0,12.0,nan
Net Income,122.0,36.0,61.0,nan,39.0,-5.0,21.0,nan
Net Income(Contr.),122.0,37.0,61.0,nan,39.0,-5.0,21.0,nan
Net Income(Minor.),-0.0,-1.0,0.0,nan,0.0,0.0,-0.0,nan
Total Assets,792.0,778.0,864.0,nan,875.0,844.0,864.0,nan
Total Liabilities,390.0,354.0,365.0,nan,405.0,379.0,365.0,nan
Total Equity,402.0,424.0,499.0,nan,470.0,465.0,499.0,nan
Net Income(Contr.),402.0,426.0,500.0,nan,471.0,466.0,500.0,nan
Net Income(Minor.),-0.0,-2.0,-1.0,nan,-2.0,-1.0,-1.0,nan
Capital Stock,44.0,44.0,44.0,nan,44.0,44.0,44.0,nan
Total Debt/Equity,96.96,83.33,73.24,nan,86.24,81.54,73.24,nan
Reserve Ratio,817.59,871.37,1040.11,nan,974.8,962.31,1040.11,nan
Oper.Income Margin,14.29,6.31,9.52,nan,16.76,1.12,8.04,nan
Net Income Margin,20.52,6.6,8.85,nan,14.54,-3.62,14.01,nan
ROA,16.58,4.58,7.46,nan,18.46,-2.27,9.77,nan
ROE,36.09,9.0,13.14,nan,34.86,-4.54,17.39,nan
EPS(KRW),1395.0,425.0,694.0,nan,449.0,-61.0,239.0,nan
BPS(KRW),4588.0,4857.0,5701.0,nan,5374.0,5312.0,5701.0,nan
DPS(KRW),75.0,nan,75.0,nan,nan,nan,75.0,nan
PER,3.66,31.92,9.77,nan,nan,nan,nan,nan
PBR,1.11,2.79,1.19,nan,2.1,1.54,1.19,nan
Issued Shares,8769.0,8769.0,8769.0,nan,8769.0,8769.0,8769.0,nan
Div Yield,1.47,nan,1.11,nan,nan,nan,1.11,nan
