계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,746.0,705.0,688.0,nan,174.0,176.0,162.0,nan
Operating Income,91.0,45.0,-23.0,nan,3.0,1.0,-37.0,nan
Oper.Income(Rep.),91.0,45.0,-23.0,nan,3.0,1.0,-37.0,nan
Net Income,-46.0,64.0,13.0,nan,15.0,23.0,-107.0,nan
Net Income(Contr.),-46.0,62.0,14.0,nan,14.0,23.0,-104.0,nan
Net Income(Minor.),1.0,2.0,-0.0,nan,1.0,0.0,-3.0,nan
Total Assets,2538.0,2533.0,2563.0,nan,2514.0,2547.0,2563.0,nan
Total Liabilities,195.0,190.0,221.0,nan,173.0,184.0,221.0,nan
Total Equity,2344.0,2343.0,2342.0,nan,2341.0,2363.0,2342.0,nan
Net Income(Contr.),2323.0,2321.0,2322.0,nan,2319.0,2342.0,2322.0,nan
Net Income(Minor.),21.0,23.0,20.0,nan,21.0,22.0,20.0,nan
Capital Stock,89.0,89.0,89.0,nan,89.0,89.0,89.0,nan
Total Debt/Equity,8.32,8.09,9.44,nan,7.41,7.77,9.44,nan
Reserve Ratio,2596.97,2594.96,2596.1,nan,2593.45,2618.67,2596.1,nan
Oper.Income Margin,12.26,6.33,-3.31,nan,2.0,0.83,-23.05,nan
Net Income Margin,-6.22,8.83,2.0,nan,8.22,12.84,-63.82,nan
ROA,-1.75,2.52,0.53,nan,2.36,3.59,-16.67,nan
ROE,-1.96,2.68,0.59,nan,2.47,3.88,-17.78,nan
EPS(KRW),-260.0,349.0,77.0,nan,80.0,127.0,-581.0,nan
BPS(KRW),13485.0,13475.0,13481.0,nan,13467.0,13593.0,13481.0,nan
DPS(KRW),210.0,105.0,70.0,nan,nan,nan,70.0,nan
PER,nan,16.98,59.76,nan,nan,nan,nan,nan
PBR,0.5,0.44,0.34,nan,0.5,0.37,0.34,nan
Issued Shares,17858.0,17858.0,17858.0,nan,17858.0,17858.0,17858.0,nan
Div Yield,3.13,1.77,1.52,nan,nan,nan,1.52,nan
