계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,314.0,331.0,367.0,nan,91.0,97.0,103.0,nan
Operating Income,15.0,13.0,21.0,nan,9.0,9.0,4.0,nan
Oper.Income(Rep.),15.0,13.0,21.0,nan,9.0,9.0,4.0,nan
Net Income,-17.0,24.0,32.0,nan,-8.0,1.0,-6.0,nan
Net Income(Contr.),-16.0,15.0,15.0,nan,-9.0,-1.0,-5.0,nan
Net Income(Minor.),-2.0,8.0,16.0,nan,1.0,1.0,-1.0,nan
Total Assets,914.0,919.0,964.0,nan,952.0,958.0,964.0,nan
Total Liabilities,140.0,136.0,147.0,nan,147.0,152.0,147.0,nan
Total Equity,774.0,783.0,817.0,nan,805.0,806.0,817.0,nan
Net Income(Contr.),672.0,675.0,705.0,nan,695.0,694.0,705.0,nan
Net Income(Minor.),101.0,108.0,111.0,nan,111.0,112.0,111.0,nan
Capital Stock,83.0,83.0,83.0,nan,83.0,83.0,83.0,nan
Total Debt/Equity,18.16,17.35,18.05,nan,18.22,18.89,18.05,nan
Reserve Ratio,811.67,814.93,831.79,nan,818.99,818.36,831.79,nan
Oper.Income Margin,4.7,3.84,5.83,nan,10.21,8.97,4.02,nan
Net Income Margin,-4.96,4.67,4.18,nan,-9.72,-0.53,-4.84,nan
ROA,-1.84,2.6,3.36,nan,-3.46,0.27,-2.38,nan
ROE,-2.27,2.29,2.22,nan,-5.12,-0.3,-2.85,nan
EPS(KRW),-94.0,93.0,92.0,nan,-53.0,-3.0,-30.0,nan
BPS(KRW),4558.0,4575.0,4659.0,nan,4595.0,4592.0,4659.0,nan
DPS(KRW),100.0,100.0,100.0,nan,nan,nan,100.0,nan
PER,nan,25.8,26.3,nan,nan,nan,nan,nan
PBR,0.52,0.52,0.52,nan,0.49,0.48,0.52,nan
Issued Shares,16622.0,16622.0,16622.0,nan,16622.0,16622.0,16622.0,nan
Div Yield,4.2,4.18,4.12,nan,nan,nan,4.12,nan
