계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,394.0,262.0,310.0,nan,77.0,94.0,81.0,nan
Operating Income,5.0,-90.0,-13.0,nan,-1.0,1.0,-1.0,nan
Oper.Income(Rep.),5.0,-90.0,-13.0,nan,-1.0,1.0,-1.0,nan
Net Income,8.0,-65.0,14.0,nan,4.0,-3.0,16.0,nan
Net Income(Contr.),8.0,-65.0,14.0,nan,4.0,-3.0,16.0,nan
Net Income(Minor.),0.0,-0.0,0.0,nan,0.0,-0.0,-0.0,nan
Total Assets,1023.0,980.0,979.0,nan,990.0,989.0,979.0,nan
Total Liabilities,243.0,271.0,255.0,nan,281.0,281.0,255.0,nan
Total Equity,780.0,709.0,724.0,nan,710.0,708.0,724.0,nan
Net Income(Contr.),778.0,708.0,723.0,nan,708.0,706.0,723.0,nan
Net Income(Minor.),2.0,1.0,1.0,nan,1.0,1.0,1.0,nan
Capital Stock,58.0,58.0,58.0,nan,58.0,58.0,58.0,nan
Total Debt/Equity,31.16,38.2,35.19,nan,39.52,39.77,35.19,nan
Reserve Ratio,1308.77,1187.76,1213.85,nan,1189.15,1185.64,1213.85,nan
Oper.Income Margin,1.17,-34.31,-4.22,nan,-1.6,0.58,-1.19,nan
Net Income Margin,1.98,-25.01,4.37,nan,5.42,-2.79,19.65,nan
ROA,0.78,-6.54,1.38,nan,1.71,-1.06,6.46,nan
ROE,1.0,-8.81,1.89,nan,2.37,-1.48,8.92,nan
EPS(KRW),13.0,-113.0,23.0,nan,7.0,-5.0,27.0,nan
BPS(KRW),1409.0,1288.0,1314.0,nan,1289.0,1286.0,1314.0,nan
DPS(KRW),10.0,nan,nan,nan,nan,nan,nan,nan
PER,146.62,nan,49.24,nan,nan,nan,nan,nan
PBR,1.4,1.28,0.88,nan,1.03,1.12,0.88,nan
Issued Shares,57997.0,57997.0,57997.0,nan,57997.0,57997.0,57997.0,nan
Div Yield,0.51,nan,nan,nan,nan,nan,nan,nan
