계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,242.0,1079.0,2763.0,nan,743.0,758.0,797.0,nan
Operating Income,17.0,62.0,48.0,nan,42.0,32.0,-44.0,nan
Oper.Income(Rep.),17.0,62.0,48.0,nan,42.0,32.0,-44.0,nan
Net Income,128.0,224.0,186.0,nan,63.0,43.0,32.0,nan
Net Income(Contr.),131.0,213.0,71.0,nan,19.0,15.0,19.0,nan
Net Income(Minor.),-4.0,11.0,116.0,nan,44.0,28.0,13.0,nan
Total Assets,757.0,3176.0,5198.0,nan,5387.0,5421.0,5198.0,nan
Total Liabilities,113.0,605.0,857.0,nan,884.0,861.0,857.0,nan
Total Equity,644.0,2571.0,4341.0,nan,4503.0,4559.0,4341.0,nan
Net Income(Contr.),635.0,648.0,890.0,nan,690.0,705.0,890.0,nan
Net Income(Minor.),9.0,1923.0,3450.0,nan,3813.0,3854.0,3450.0,nan
Capital Stock,237.0,249.0,249.0,nan,249.0,249.0,249.0,nan
Total Debt/Equity,17.52,23.54,19.75,nan,19.63,18.89,19.75,nan
Reserve Ratio,168.63,234.52,331.81,nan,251.36,257.33,331.81,nan
Oper.Income Margin,6.85,5.79,1.74,nan,5.7,4.26,-5.53,nan
Net Income Margin,54.19,19.75,2.56,nan,2.52,2.0,2.41,nan
ROA,19.75,11.42,4.45,nan,5.29,3.19,2.45,nan
ROE,25.05,33.22,9.19,nan,10.95,8.71,9.62,nan
EPS(KRW),278.0,429.0,142.0,nan,38.0,31.0,39.0,nan
BPS(KRW),1343.0,1673.0,2159.0,nan,1757.0,1787.0,2159.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,4.67,10.25,38.07,nan,nan,nan,nan,nan
PBR,0.97,2.63,2.51,nan,4.23,3.1,2.51,nan
Issued Shares,47490.0,49726.0,49726.0,nan,49726.0,49726.0,49726.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
