계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,16619.0,12793.0,12672.0,nan,3312.0,3187.0,2917.0,nan
Operating Income,1969.0,313.0,84.0,nan,113.0,43.0,-100.0,nan
Oper.Income(Rep.),1969.0,313.0,84.0,nan,113.0,43.0,-100.0,nan
Net Income,1334.0,359.0,430.0,nan,195.0,24.0,108.0,nan
Net Income(Contr.),193.0,128.0,226.0,nan,75.0,29.0,71.0,nan
Net Income(Minor.),1141.0,232.0,204.0,nan,120.0,-5.0,37.0,nan
Total Assets,19034.0,18353.0,18178.0,nan,18209.0,17994.0,18178.0,nan
Total Liabilities,4191.0,3401.0,3000.0,nan,3210.0,2990.0,3000.0,nan
Total Equity,14843.0,14953.0,15178.0,nan,15000.0,15004.0,15178.0,nan
Net Income(Contr.),6063.0,6076.0,6188.0,nan,6075.0,6098.0,6188.0,nan
Net Income(Minor.),8780.0,8877.0,8990.0,nan,8924.0,8906.0,8990.0,nan
Capital Stock,176.0,176.0,176.0,nan,176.0,176.0,176.0,nan
Total Debt/Equity,28.24,22.74,19.77,nan,21.4,19.93,19.77,nan
Reserve Ratio,3354.41,3361.7,3425.74,nan,3361.49,3374.23,3425.74,nan
Oper.Income Margin,11.85,2.45,0.66,nan,3.42,1.35,-3.42,nan
Net Income Margin,1.16,1.0,1.78,nan,2.26,0.9,2.42,nan
ROA,7.36,1.92,2.35,nan,4.25,0.52,2.39,nan
ROE,3.2,2.11,3.69,nan,4.95,1.88,4.6,nan
EPS(KRW),549.0,364.0,644.0,nan,213.0,82.0,201.0,nan
BPS(KRW),17272.0,17309.0,17629.0,nan,17307.0,17371.0,17629.0,nan
DPS(KRW),400.0,400.0,500.0,nan,nan,nan,500.0,nan
PER,11.32,17.54,10.25,nan,nan,nan,nan,nan
PBR,0.36,0.37,0.37,nan,0.38,0.36,0.37,nan
Issued Shares,33890.0,33890.0,33890.0,nan,33890.0,33890.0,33890.0,nan
Div Yield,6.44,6.26,7.58,nan,nan,nan,7.58,nan
