계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,347.0,366.0,370.0,nan,91.0,93.0,101.0,nan
Operating Income,21.0,22.0,24.0,nan,10.0,9.0,8.0,nan
Oper.Income(Rep.),21.0,22.0,24.0,nan,10.0,9.0,8.0,nan
Net Income,27.0,33.0,38.0,nan,10.0,11.0,12.0,nan
Net Income(Contr.),28.0,34.0,38.0,nan,10.0,11.0,12.0,nan
Net Income(Minor.),-0.0,-1.0,-0.0,nan,-0.0,-0.0,0.0,nan
Total Assets,910.0,959.0,980.0,nan,961.0,967.0,980.0,nan
Total Liabilities,88.0,107.0,100.0,nan,102.0,97.0,100.0,nan
Total Equity,821.0,852.0,880.0,nan,859.0,870.0,880.0,nan
Net Income(Contr.),818.0,849.0,877.0,nan,857.0,868.0,877.0,nan
Net Income(Minor.),3.0,2.0,2.0,nan,2.0,2.0,2.0,nan
Capital Stock,186.0,186.0,186.0,nan,186.0,186.0,186.0,nan
Total Debt/Equity,10.74,12.59,11.4,nan,11.86,11.1,11.4,nan
Reserve Ratio,340.74,357.64,372.84,nan,361.6,367.76,372.84,nan
Oper.Income Margin,5.94,5.95,6.4,nan,10.49,9.33,8.21,nan
Net Income Margin,8.03,9.34,10.24,nan,11.11,12.25,11.43,nan
ROA,2.99,3.56,3.87,nan,4.17,4.69,4.81,nan
ROE,3.39,4.1,4.38,nan,4.72,5.3,5.29,nan
EPS(KRW),75.0,92.0,102.0,nan,27.0,31.0,31.0,nan
BPS(KRW),2204.0,2288.0,2364.0,nan,2308.0,2339.0,2364.0,nan
DPS(KRW),20.0,20.0,30.0,nan,nan,nan,30.0,nan
PER,38.89,24.22,16.18,nan,nan,nan,nan,nan
PBR,1.33,0.97,0.7,nan,0.8,0.69,0.7,nan
Issued Shares,37115.0,37115.0,37115.0,nan,37115.0,37115.0,37115.0,nan
Div Yield,0.68,0.9,1.82,nan,nan,nan,1.82,nan
