계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3895.0,4771.0,4499.0,nan,1025.0,1105.0,1626.0,nan
Operating Income,22.0,145.0,107.0,nan,-22.0,27.0,131.0,nan
Oper.Income(Rep.),22.0,145.0,107.0,nan,-22.0,27.0,131.0,nan
Net Income,-41.0,211.0,67.0,nan,-22.0,17.0,112.0,nan
Net Income(Contr.),-35.0,199.0,60.0,nan,-21.0,15.0,102.0,nan
Net Income(Minor.),-6.0,12.0,7.0,nan,-2.0,2.0,9.0,nan
Total Assets,2710.0,2927.0,2600.0,nan,2773.0,2628.0,2600.0,nan
Total Liabilities,1963.0,1849.0,1487.0,nan,1769.0,1611.0,1487.0,nan
Total Equity,747.0,1078.0,1113.0,nan,1004.0,1017.0,1113.0,nan
Net Income(Contr.),661.0,980.0,1014.0,nan,910.0,923.0,1014.0,nan
Net Income(Minor.),86.0,98.0,99.0,nan,94.0,95.0,99.0,nan
Capital Stock,85.0,97.0,98.0,nan,98.0,98.0,98.0,nan
Total Debt/Equity,262.98,171.46,133.58,nan,176.26,158.34,133.58,nan
Reserve Ratio,745.6,964.72,995.68,nan,887.69,900.53,995.68,nan
Oper.Income Margin,0.57,3.03,2.37,nan,-2.19,2.4,8.06,nan
Net Income Margin,-0.9,4.17,1.32,nan,-2.02,1.31,6.29,nan
ROA,-1.64,7.49,2.41,nan,-3.37,2.44,17.07,nan
ROE,-5.48,24.26,5.97,nan,-9.01,6.33,42.22,nan
EPS(KRW),-203.0,1006.0,299.0,nan,-104.0,73.0,513.0,nan
BPS(KRW),4151.0,5227.0,5379.0,nan,4848.0,4911.0,5379.0,nan
DPS(KRW),nan,118.0,49.0,nan,nan,nan,49.0,nan
PER,nan,4.72,13.21,nan,nan,nan,nan,nan
PBR,1.12,0.91,0.73,nan,0.96,0.81,0.73,nan
Issued Shares,17299.0,19788.0,19913.0,nan,19913.0,19913.0,19913.0,nan
Div Yield,nan,2.48,1.24,nan,nan,nan,1.24,nan
