계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3918.0,4562.0,4843.0,nan,1301.0,1191.0,1165.0,nan
Operating Income,102.0,101.0,202.0,nan,50.0,38.0,72.0,nan
Oper.Income(Rep.),102.0,101.0,202.0,nan,50.0,38.0,72.0,nan
Net Income,-12.0,162.0,11.0,nan,-47.0,-15.0,24.0,nan
Net Income(Contr.),7.0,179.0,1.0,nan,-49.0,-15.0,20.0,nan
Net Income(Minor.),-19.0,-17.0,9.0,nan,3.0,-0.0,4.0,nan
Total Assets,2372.0,2601.0,2628.0,nan,2770.0,2666.0,2628.0,nan
Total Liabilities,1449.0,1384.0,1064.0,nan,1337.0,1221.0,1064.0,nan
Total Equity,923.0,1216.0,1564.0,nan,1433.0,1444.0,1564.0,nan
Net Income(Contr.),967.0,1117.0,1295.0,nan,1175.0,1179.0,1295.0,nan
Net Income(Minor.),-44.0,99.0,270.0,nan,258.0,266.0,270.0,nan
Capital Stock,100.0,106.0,131.0,nan,118.0,120.0,131.0,nan
Total Debt/Equity,156.96,113.81,68.01,nan,93.24,84.55,68.01,nan
Reserve Ratio,892.84,977.02,912.67,nan,917.92,909.91,912.67,nan
Oper.Income Margin,2.59,2.21,4.18,nan,3.81,3.16,6.16,nan
Net Income Margin,0.18,3.93,0.03,nan,-3.78,-1.24,1.69,nan
ROA,-0.51,6.51,0.4,nan,-6.92,-2.22,3.56,nan
ROE,0.74,17.18,0.11,nan,-16.82,-5.02,6.37,nan
EPS(KRW),36.0,841.0,5.0,nan,-208.0,-62.0,75.0,nan
BPS(KRW),4964.0,5385.0,5063.0,nan,5090.0,5050.0,5063.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,92.74,4.07,633.68,nan,nan,nan,nan,nan
PBR,0.67,0.64,0.61,nan,0.94,0.71,0.61,nan
Issued Shares,20088.0,21297.0,26164.0,nan,23684.0,23933.0,26164.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
