계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1634.0,1913.0,1763.0,nan,nan,nan,nan,nan
Operating Income,1.0,13.0,5.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),1.0,13.0,5.0,nan,nan,nan,0.0,nan
Net Income,-30.0,-39.0,-13.0,nan,nan,nan,nan,nan
Net Income(Contr.),-30.0,-39.0,-13.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1510.0,1509.0,1520.0,nan,nan,nan,1520.0,nan
Total Liabilities,1110.0,1090.0,1079.0,nan,nan,nan,1079.0,nan
Total Equity,401.0,419.0,441.0,nan,nan,nan,441.0,nan
Net Income(Contr.),401.0,419.0,441.0,nan,nan,nan,441.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,14.0,16.0,16.0,nan,nan,nan,16.0,nan
Total Debt/Equity,276.91,259.83,244.39,nan,nan,nan,244.39,nan
Reserve Ratio,2710.27,2462.45,2596.7,nan,nan,nan,2596.7,nan
Oper.Income Margin,0.06,0.68,0.26,nan,nan,nan,nan,nan
Net Income Margin,-1.84,-2.05,-0.75,nan,nan,nan,nan,nan
ROA,-2.1,-2.6,-0.87,nan,nan,nan,nan,nan
ROE,-7.34,-9.56,-3.06,nan,nan,nan,nan,nan
EPS(KRW),-210.0,-240.0,-80.0,nan,nan,nan,0.0,nan
BPS(KRW),2810.0,2562.0,2697.0,nan,nan,nan,2697.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.93,1.94,1.2,nan,nan,nan,1.2,nan
Issued Shares,14258.0,16366.0,16366.0,nan,nan,nan,16366.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
