계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,106.0,188.0,236.0,424.0,nan,nan,nan,nan
Operating Income,-25.0,8.0,10.0,53.0,nan,nan,nan,nan
Oper.Income(Rep.),-25.0,8.0,10.0,nan,0.0,nan,0.0,nan
Net Income,-19.0,-12.0,10.0,53.0,nan,nan,nan,nan
Net Income(Contr.),-18.0,-12.0,10.0,53.0,nan,nan,nan,nan
Net Income(Minor.),-0.0,-0.0,nan,nan,nan,nan,nan,nan
Total Assets,161.0,276.0,459.0,282.0,297.0,nan,459.0,nan
Total Liabilities,144.0,269.0,127.0,204.0,128.0,nan,127.0,nan
Total Equity,17.0,7.0,333.0,78.0,169.0,nan,333.0,nan
Net Income(Contr.),17.0,6.0,333.0,78.0,169.0,nan,333.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,nan,0.0,nan
Capital Stock,15.0,31.0,46.0,31.0,40.0,nan,46.0,nan
Total Debt/Equity,843.08,3999.17,38.02,261.54,75.79,nan,38.02,nan
Reserve Ratio,10.16,nan,627.38,nan,326.88,nan,627.38,nan
Oper.Income Margin,-23.78,4.31,4.33,12.5,nan,nan,nan,nan
Net Income Margin,-17.34,-6.45,4.06,12.5,nan,nan,nan,nan
ROA,-15.05,-5.56,2.61,14.3,nan,nan,nan,nan
ROE,-213.03,-104.01,5.66,25.81,nan,nan,nan,nan
EPS(KRW),-287.0,-175.0,121.0,579.0,0.0,nan,0.0,nan
BPS(KRW),258.0,87.0,3637.0,853.0,2134.0,nan,3637.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,45.63,9.72,nan,nan,nan,nan
PBR,nan,nan,1.52,6.6,nan,nan,1.52,nan
Issued Shares,5600.0,5600.0,9148.0,nan,7912.0,nan,9148.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
