계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,379896.0,331328.0,323408.0,332819.0,82823.0,83558.0,79422.0,81094.0
Operating Income,9025.0,11631.0,11169.0,11452.0,3497.0,3572.0,1446.0,2603.0
Oper.Income(Rep.),9025.0,11631.0,11169.0,nan,3497.0,3572.0,1446.0,nan
Net Income,6049.0,6804.0,5034.0,6899.0,1896.0,2375.0,-1066.0,1493.0
Net Income(Contr.),5898.0,6739.0,5146.0,6714.0,1905.0,2389.0,-911.0,1583.0
Net Income(Minor.),152.0,65.0,-111.0,nan,-10.0,-13.0,-154.0,nan
Total Assets,125163.0,166177.0,173363.0,176594.0,172108.0,173352.0,173363.0,nan
Total Liabilities,81182.0,99930.0,99869.0,100668.0,102173.0,100442.0,99869.0,nan
Total Equity,43981.0,66248.0,73495.0,75926.0,69935.0,72910.0,73495.0,nan
Net Income(Contr.),39829.0,61033.0,65446.0,69190.0,63827.0,65745.0,65446.0,nan
Net Income(Minor.),4153.0,5215.0,8049.0,6736.0,6107.0,7165.0,8049.0,nan
Capital Stock,6169.0,8796.0,8796.0,8798.0,8796.0,8796.0,8796.0,nan
Total Debt/Equity,184.58,150.84,135.89,132.59,146.1,137.76,135.89,nan
Reserve Ratio,545.72,597.17,647.17,nan,628.78,650.58,647.17,nan
Oper.Income Margin,2.38,3.51,3.45,3.44,4.22,4.28,1.82,3.21
Net Income Margin,1.55,2.03,1.59,2.02,2.3,2.86,-1.15,1.95
ROA,5.2,4.67,2.97,3.94,4.43,5.5,-2.46,3.44
ROE,15.79,13.36,8.14,9.97,12.16,14.75,-5.56,9.67
EPS(KRW),4780.0,3834.0,2925.0,3816.0,1083.0,1358.0,-518.0,900.0
BPS(KRW),32286.0,34859.0,37359.0,39487.0,36439.0,37529.0,37359.0,nan
DPS(KRW),1000.0,1000.0,1550.0,1813.0,nan,nan,1550.0,nan
PER,4.73,16.28,13.56,13.34,nan,nan,nan,nan
PBR,0.7,1.79,1.06,1.29,1.79,1.52,1.06,nan
Issued Shares,123375.0,175923.0,175923.0,nan,175923.0,175923.0,175923.0,nan
Div Yield,4.42,1.6,3.91,nan,nan,nan,3.91,nan
