계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,236.0,242.0,189.0,nan,42.0,47.0,52.0,nan
Operating Income,49.0,38.0,11.0,nan,-2.0,10.0,4.0,nan
Oper.Income(Rep.),49.0,38.0,11.0,nan,-2.0,10.0,4.0,nan
Net Income,43.0,54.0,26.0,nan,11.0,10.0,-17.0,nan
Net Income(Contr.),37.0,53.0,26.0,nan,11.0,10.0,-17.0,nan
Net Income(Minor.),6.0,0.0,nan,nan,nan,nan,nan,nan
Total Assets,610.0,635.0,619.0,nan,610.0,605.0,619.0,nan
Total Liabilities,109.0,102.0,95.0,nan,61.0,46.0,95.0,nan
Total Equity,501.0,533.0,524.0,nan,548.0,560.0,524.0,nan
Net Income(Contr.),492.0,533.0,524.0,nan,548.0,560.0,524.0,nan
Net Income(Minor.),9.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,16.0,16.0,16.0,nan,16.0,16.0,16.0,nan
Total Debt/Equity,21.79,19.09,18.22,nan,11.21,8.15,18.22,nan
Reserve Ratio,3211.93,3493.76,3557.96,nan,3586.06,3657.34,3557.96,nan
Oper.Income Margin,20.63,15.74,5.62,nan,-5.75,20.15,8.29,nan
Net Income Margin,15.85,22.1,13.88,nan,26.35,22.06,-33.31,nan
ROA,6.74,8.6,4.18,nan,7.17,6.85,-11.37,nan
ROE,7.88,10.44,4.96,nan,8.18,7.51,-12.85,nan
EPS(KRW),1137.0,1629.0,798.0,nan,337.0,317.0,-530.0,nan
BPS(KRW),16560.0,17969.0,18290.0,nan,18430.0,18787.0,18290.0,nan
DPS(KRW),720.0,728.0,nan,nan,nan,nan,nan,nan
PER,15.66,10.31,21.42,nan,nan,nan,nan,nan
PBR,1.07,0.93,0.93,nan,1.18,0.98,0.93,nan
Issued Shares,3284.0,3284.0,3284.0,nan,3284.0,3284.0,3284.0,nan
Div Yield,4.04,4.34,nan,nan,nan,nan,nan,nan
