계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,478.0,604.0,572.0,nan,152.0,137.0,137.0,nan
Operating Income,-38.0,-28.0,-33.0,nan,-2.0,0.0,-29.0,nan
Oper.Income(Rep.),-38.0,-28.0,-33.0,nan,-2.0,0.0,-29.0,nan
Net Income,-24.0,-11.0,-55.0,nan,-12.0,-3.0,-38.0,nan
Net Income(Contr.),-24.0,-11.0,-55.0,nan,-12.0,-3.0,-38.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,556.0,652.0,567.0,nan,612.0,581.0,567.0,nan
Total Liabilities,255.0,363.0,330.0,nan,336.0,307.0,330.0,nan
Total Equity,301.0,289.0,236.0,nan,276.0,274.0,236.0,nan
Net Income(Contr.),301.0,289.0,236.0,nan,276.0,274.0,236.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,64.0,64.0,64.0,nan,64.0,64.0,64.0,nan
Total Debt/Equity,84.72,125.38,139.89,nan,121.63,112.27,139.89,nan
Reserve Ratio,367.31,349.45,266.82,nan,328.91,325.24,266.82,nan
Oper.Income Margin,-7.97,-4.64,-5.77,nan,-1.44,0.01,-21.33,nan
Net Income Margin,-5.04,-1.85,-9.59,nan,-7.66,-2.01,-27.85,nan
ROA,-5.02,-1.85,-9.01,nan,-7.32,-1.85,-26.56,nan
ROE,-10.38,-3.78,-20.89,nan,-16.5,-4.02,-59.77,nan
EPS(KRW),-189.0,-87.0,-426.0,nan,-90.0,-21.0,-296.0,nan
BPS(KRW),2337.0,2247.0,1834.0,nan,2145.0,2126.0,1834.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,5.37,3.42,2.33,nan,2.1,2.82,2.33,nan
Issued Shares,12876.0,12876.0,12876.0,nan,12876.0,12876.0,12876.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
