계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4890.0,5755.0,5786.0,nan,1475.0,1460.0,1414.0,nan
Operating Income,141.0,275.0,206.0,nan,70.0,55.0,33.0,nan
Oper.Income(Rep.),141.0,275.0,206.0,nan,70.0,55.0,33.0,nan
Net Income,9.0,142.0,174.0,nan,52.0,-20.0,89.0,nan
Net Income(Contr.),7.0,141.0,163.0,nan,50.0,-25.0,86.0,nan
Net Income(Minor.),1.0,1.0,11.0,nan,2.0,5.0,3.0,nan
Total Assets,5446.0,5649.0,5911.0,nan,5675.0,5507.0,5911.0,nan
Total Liabilities,3470.0,3530.0,3584.0,nan,3426.0,3290.0,3584.0,nan
Total Equity,1976.0,2118.0,2326.0,nan,2248.0,2216.0,2326.0,nan
Net Income(Contr.),1907.0,2050.0,2250.0,nan,2177.0,2141.0,2250.0,nan
Net Income(Minor.),69.0,68.0,77.0,nan,71.0,76.0,77.0,nan
Capital Stock,107.0,107.0,107.0,nan,107.0,107.0,107.0,nan
Total Debt/Equity,175.61,166.66,154.08,nan,152.4,148.45,154.08,nan
Reserve Ratio,1769.54,1902.86,2088.51,nan,2020.96,1987.0,2088.51,nan
Oper.Income Margin,2.88,4.79,3.57,nan,4.77,3.74,2.33,nan
Net Income Margin,0.15,2.44,2.81,nan,3.38,-1.7,6.09,nan
ROA,0.17,2.56,3.01,nan,3.68,-1.45,6.23,nan
ROE,0.39,7.11,7.57,nan,9.34,-4.59,15.7,nan
EPS(KRW),33.0,655.0,758.0,nan,232.0,-115.0,401.0,nan
BPS(KRW),9348.0,10014.0,10943.0,nan,10605.0,10435.0,10943.0,nan
DPS(KRW),100.0,110.0,100.0,nan,nan,nan,100.0,nan
PER,90.5,5.57,3.82,nan,nan,nan,nan,nan
PBR,0.32,0.36,0.26,nan,0.35,0.33,0.26,nan
Issued Shares,21471.0,21471.0,21471.0,nan,21471.0,21471.0,21471.0,nan
Div Yield,3.31,3.01,3.45,nan,nan,nan,3.45,nan
