계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1934.0,1667.0,1864.0,nan,nan,nan,nan,nan
Operating Income,135.0,81.0,89.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),135.0,81.0,89.0,nan,nan,nan,0.0,nan
Net Income,106.0,60.0,67.0,nan,nan,nan,nan,nan
Net Income(Contr.),106.0,60.0,67.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,921.0,976.0,969.0,nan,nan,nan,969.0,nan
Total Liabilities,421.0,458.0,431.0,nan,nan,nan,431.0,nan
Total Equity,500.0,518.0,537.0,nan,nan,nan,537.0,nan
Net Income(Contr.),500.0,518.0,537.0,nan,nan,nan,537.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,31.0,31.0,31.0,nan,nan,nan,31.0,nan
Total Debt/Equity,84.07,88.29,80.25,nan,nan,nan,80.25,nan
Reserve Ratio,1676.67,1581.04,1667.14,nan,nan,nan,1667.14,nan
Oper.Income Margin,6.96,4.84,4.79,nan,nan,nan,nan,nan
Net Income Margin,5.49,3.57,3.6,nan,nan,nan,nan,nan
ROA,11.63,6.28,6.91,nan,nan,nan,nan,nan
ROE,22.06,11.69,12.72,nan,nan,nan,nan,nan
EPS(KRW),2942.0,1688.0,1918.0,nan,nan,nan,0.0,nan
BPS(KRW),15383.0,15012.0,15781.0,nan,nan,nan,15781.0,nan
DPS(KRW),875.0,1000.0,900.0,nan,nan,nan,600.0,nan
PER,18.49,20.14,16.53,nan,nan,nan,nan,nan
PBR,3.54,2.26,2.01,nan,nan,nan,2.01,nan
Issued Shares,3610.0,3500.0,3500.0,nan,nan,nan,3500.0,nan
Div Yield,1.61,2.94,2.84,nan,nan,nan,1.89,nan
