계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,174.0,128.0,128.0,nan,nan,nan,nan,nan
Operating Income,17.0,9.0,26.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),17.0,9.0,26.0,nan,nan,nan,0.0,nan
Net Income,50.0,39.0,44.0,nan,nan,nan,nan,nan
Net Income(Contr.),50.0,39.0,44.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,765.0,825.0,851.0,nan,nan,nan,851.0,nan
Total Liabilities,33.0,15.0,19.0,nan,nan,nan,19.0,nan
Total Equity,732.0,810.0,832.0,nan,nan,nan,832.0,nan
Net Income(Contr.),732.0,810.0,832.0,nan,nan,nan,832.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,184.0,193.0,193.0,nan,nan,nan,193.0,nan
Total Debt/Equity,4.49,1.84,2.33,nan,nan,nan,2.33,nan
Reserve Ratio,298.55,319.68,336.47,nan,nan,nan,336.47,nan
Oper.Income Margin,9.67,7.07,20.11,nan,nan,nan,nan,nan
Net Income Margin,28.88,30.28,34.33,nan,nan,nan,nan,nan
ROA,6.55,4.86,5.25,nan,nan,nan,nan,nan
ROE,7.12,5.01,5.36,nan,nan,nan,nan,nan
EPS(KRW),145.0,111.0,120.0,nan,nan,nan,0.0,nan
BPS(KRW),2101.0,2207.0,2295.0,nan,nan,nan,2295.0,nan
DPS(KRW),nan,30.0,30.0,nan,nan,nan,30.0,nan
PER,17.95,21.4,17.32,nan,nan,nan,nan,nan
PBR,1.23,1.07,0.9,nan,nan,nan,0.9,nan
Issued Shares,34845.0,36703.0,36703.0,nan,nan,nan,36703.0,nan
Div Yield,nan,1.27,1.45,nan,nan,nan,1.45,nan
