계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,9204.0,8231.0,8821.0,nan,2316.0,2179.0,2284.0,nan
Operating Income,375.0,368.0,390.0,nan,114.0,96.0,66.0,nan
Oper.Income(Rep.),375.0,368.0,390.0,nan,114.0,96.0,66.0,nan
Net Income,281.0,286.0,276.0,nan,72.0,87.0,26.0,nan
Net Income(Contr.),263.0,268.0,257.0,nan,69.0,80.0,20.0,nan
Net Income(Minor.),18.0,18.0,19.0,nan,3.0,8.0,6.0,nan
Total Assets,6301.0,6621.0,7626.0,nan,7684.0,7446.0,7626.0,nan
Total Liabilities,3717.0,3807.0,4571.0,nan,4727.0,4398.0,4571.0,nan
Total Equity,2584.0,2814.0,3055.0,nan,2957.0,3048.0,3055.0,nan
Net Income(Contr.),2497.0,2728.0,2948.0,nan,2867.0,2949.0,2948.0,nan
Net Income(Minor.),87.0,86.0,107.0,nan,90.0,99.0,107.0,nan
Capital Stock,150.0,150.0,150.0,nan,150.0,150.0,150.0,nan
Total Debt/Equity,143.84,135.32,149.63,nan,159.86,144.32,149.63,nan
Reserve Ratio,1567.59,1721.13,1867.82,nan,1813.96,1868.99,1867.82,nan
Oper.Income Margin,4.08,4.47,4.42,nan,4.9,4.38,2.88,nan
Net Income Margin,2.86,3.26,2.91,nan,2.98,3.67,0.89,nan
ROA,4.83,4.42,3.88,nan,3.85,4.62,1.38,nan
ROE,11.14,10.26,9.06,nan,9.74,10.99,2.75,nan
EPS(KRW),876.0,894.0,857.0,nan,230.0,266.0,68.0,nan
BPS(KRW),8338.0,9106.0,9839.0,nan,9570.0,9845.0,9839.0,nan
DPS(KRW),60.0,70.0,75.0,nan,nan,nan,75.0,nan
PER,5.19,4.36,4.57,nan,nan,nan,nan,nan
PBR,0.55,0.43,0.4,nan,0.51,0.56,0.4,nan
Issued Shares,30000.0,30000.0,30000.0,nan,30000.0,30000.0,30000.0,nan
Div Yield,1.32,1.8,1.92,nan,nan,nan,1.92,nan
