계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,442.0,350.0,363.0,nan,91.0,86.0,101.0,nan
Operating Income,93.0,37.0,48.0,nan,12.0,9.0,20.0,nan
Oper.Income(Rep.),93.0,37.0,48.0,nan,12.0,9.0,20.0,nan
Net Income,73.0,39.0,59.0,nan,15.0,14.0,19.0,nan
Net Income(Contr.),67.0,40.0,57.0,nan,14.0,13.0,18.0,nan
Net Income(Minor.),6.0,-1.0,2.0,nan,1.0,0.0,1.0,nan
Total Assets,1282.0,1262.0,1388.0,nan,1292.0,1283.0,1388.0,nan
Total Liabilities,344.0,324.0,403.0,nan,344.0,314.0,403.0,nan
Total Equity,938.0,938.0,985.0,nan,948.0,969.0,985.0,nan
Net Income(Contr.),894.0,904.0,949.0,nan,914.0,934.0,949.0,nan
Net Income(Minor.),44.0,34.0,35.0,nan,34.0,35.0,35.0,nan
Capital Stock,111.0,111.0,111.0,nan,111.0,111.0,111.0,nan
Total Debt/Equity,36.65,34.56,40.89,nan,36.26,32.39,40.89,nan
Reserve Ratio,729.23,742.78,783.76,nan,752.11,770.11,783.76,nan
Oper.Income Margin,21.1,10.47,13.1,nan,13.04,10.3,19.74,nan
Net Income Margin,15.2,11.54,15.82,nan,15.89,15.69,18.12,nan
ROA,5.57,3.08,4.46,nan,4.67,4.33,5.67,nan
ROE,7.54,4.5,6.2,nan,6.34,5.82,7.75,nan
EPS(KRW),302.0,181.0,258.0,nan,65.0,60.0,82.0,nan
BPS(KRW),4146.0,4214.0,4419.0,nan,4261.0,4351.0,4419.0,nan
DPS(KRW),90.0,50.0,60.0,nan,nan,nan,60.0,nan
PER,13.52,20.22,8.92,nan,nan,nan,nan,nan
PBR,0.98,0.87,0.52,nan,0.7,0.6,0.52,nan
Issued Shares,22276.0,22276.0,22276.0,nan,22276.0,22276.0,22276.0,nan
Div Yield,2.21,1.36,2.61,nan,nan,nan,2.61,nan
