계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1041,1166,1277,nan,nan,nan,nan,nan
Operating Income,-103,11,-3,nan,nan,nan,nan,nan
Oper.Income(Rep.),-103,11,-3,nan,0.0,0.0,0.0,nan
Net Income,-287,-79,-16,nan,nan,nan,nan,nan
Net Income(Contr.),-287,-79,-16,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,623,716,610,nan,617.0,610.0,610.0,nan
Total Liabilities,1180,1355,373,nan,389.0,371.0,373.0,nan
Total Equity,-556,-639,237,nan,228.0,239.0,237.0,nan
Net Income(Contr.),-556,-639,237,nan,228.0,239.0,237.0,nan
Net Income(Minor.),0,0,0,nan,0.0,0.0,0.0,nan
Capital Stock,41,42,61,nan,61.0,61.0,61.0,nan
Total Debt/Equity,Completely Impaired capital,Completely Impaired capital,157.78,nan,170.96,155.11,157.78,nan
Reserve Ratio,nan,nan,287.85,nan,273.14,291.62,287.85,nan
Oper.Income Margin,-9.93,0.96,-0.22,nan,nan,nan,nan,nan
Net Income Margin,-27.54,-6.78,-1.26,nan,nan,nan,nan,nan
ROA,-50.94,-11.81,-2.43,nan,nan,0.0,0.0,nan
ROE,Completely Impaired capital,Completely Impaired capital,Completely Impaired capital,nan,nan,0.0,0.0,nan
EPS(KRW),-2505,-659,-132,nan,0.0,0.0,0.0,nan
BPS(KRW),-4682,-5271,1939,nan,1866.0,1958.0,1939.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,8260,8492,12204,nan,12204.0,12204.0,12204.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
