계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2426.0,2324.0,2321.0,nan,645.0,545.0,517.0,nan
Operating Income,258.0,-146.0,-51.0,nan,4.0,-19.0,-24.0,nan
Oper.Income(Rep.),258.0,-146.0,-51.0,nan,4.0,-19.0,-24.0,nan
Net Income,127.0,-334.0,-181.0,nan,-28.0,-52.0,-74.0,nan
Net Income(Contr.),124.0,-125.0,27.0,nan,19.0,-2.0,-9.0,nan
Net Income(Minor.),2.0,-209.0,-207.0,nan,-47.0,-50.0,-65.0,nan
Total Assets,3315.0,2883.0,2930.0,nan,3002.0,3090.0,2930.0,nan
Total Liabilities,1585.0,1477.0,1385.0,nan,1377.0,1476.0,1385.0,nan
Total Equity,1731.0,1406.0,1546.0,nan,1625.0,1614.0,1546.0,nan
Net Income(Contr.),1210.0,1050.0,1121.0,nan,1105.0,1115.0,1121.0,nan
Net Income(Minor.),521.0,357.0,425.0,nan,520.0,499.0,425.0,nan
Capital Stock,89.0,89.0,89.0,nan,89.0,89.0,89.0,nan
Total Debt/Equity,91.56,105.02,89.57,nan,84.73,91.4,89.57,nan
Reserve Ratio,1379.86,1199.79,1279.57,nan,1262.21,1273.24,1279.57,nan
Oper.Income Margin,10.65,-6.3,-2.2,nan,0.58,-3.53,-4.56,nan
Net Income Margin,5.13,-5.4,1.14,nan,3.01,-0.35,-1.72,nan
ROA,5.44,-10.79,-6.23,nan,-3.78,-6.8,-9.81,nan
ROE,10.69,-11.1,2.44,nan,7.22,-0.68,-3.18,nan
EPS(KRW),708.0,-706.0,149.0,nan,109.0,-11.0,-50.0,nan
BPS(KRW),7399.0,6499.0,6898.0,nan,6811.0,6866.0,6898.0,nan
DPS(KRW),200.0,100.0,150.0,nan,nan,nan,150.0,nan
PER,11.44,nan,50.78,nan,nan,nan,nan,nan
PBR,1.09,2.12,1.1,nan,2.33,1.62,1.1,nan
Issued Shares,17781.0,17781.0,17781.0,nan,17781.0,17781.0,17781.0,nan
Div Yield,2.47,0.72,1.98,nan,nan,nan,1.98,nan
