계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,26,40,34.0,nan,nan,nan,nan,nan
Operating Income,-87,-78,-106.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-87,-78,-106.0,nan,nan,nan,0.0,nan
Net Income,-104,-104,-96.0,nan,nan,nan,nan,nan
Net Income(Contr.),-104,-104,-96.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,174,98,340.0,nan,nan,nan,340.0,nan
Total Liabilities,485,15,16.0,nan,nan,nan,16.0,nan
Total Equity,-311,83,325.0,nan,nan,nan,325.0,nan
Net Income(Contr.),-311,83,325.0,nan,nan,nan,325.0,nan
Net Income(Minor.),0,0,0.0,nan,nan,nan,0.0,nan
Capital Stock,5,11,14.0,nan,nan,nan,14.0,nan
Total Debt/Equity,Completely Impaired capital,18.00,4.91,nan,nan,nan,4.91,nan
Reserve Ratio,nan,628.92,2215.22,nan,nan,nan,2215.22,nan
Oper.Income Margin,-330.23,-192.92,-311.47,nan,nan,nan,nan,nan
Net Income Margin,-397.62,-258.67,-281.09,nan,nan,nan,nan,nan
ROA,-50.44,-76.67,-43.66,nan,nan,nan,nan,nan
ROE,Completely Impaired capital,Completely Impaired capital,-46.97,nan,nan,nan,nan,nan
EPS(KRW),-914,-912,-715.0,nan,nan,nan,0.0,nan
BPS(KRW),-2727,729,2315.0,nan,nan,nan,2315.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,4.6,nan,nan,nan,4.6,nan
Issued Shares,5356,11418,14018.0,nan,nan,nan,14018.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
