계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,615.0,628.0,739.0,nan,188.0,184.0,197.0,nan
Operating Income,58.0,38.0,27.0,nan,15.0,4.0,-8.0,nan
Oper.Income(Rep.),58.0,38.0,27.0,nan,15.0,4.0,-8.0,nan
Net Income,40.0,37.0,31.0,nan,18.0,4.0,-5.0,nan
Net Income(Contr.),40.0,37.0,31.0,nan,18.0,4.0,-5.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1120.0,1372.0,1589.0,nan,1502.0,1547.0,1589.0,nan
Total Liabilities,420.0,640.0,830.0,nan,737.0,778.0,830.0,nan
Total Equity,700.0,732.0,759.0,nan,765.0,769.0,759.0,nan
Net Income(Contr.),700.0,732.0,759.0,nan,765.0,769.0,759.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,101.0,101.0,101.0,nan,101.0,101.0,101.0,nan
Total Debt/Equity,59.94,87.36,109.32,nan,96.33,101.2,109.32,nan
Reserve Ratio,592.76,624.88,651.28,nan,657.15,660.74,651.28,nan
Oper.Income Margin,9.46,6.12,3.67,nan,8.21,2.35,-3.95,nan
Net Income Margin,6.44,5.91,4.17,nan,9.47,1.98,-2.41,nan
ROA,3.75,2.98,2.08,nan,4.84,0.95,-1.21,nan
ROE,6.17,5.18,4.13,nan,9.41,1.9,-2.49,nan
EPS(KRW),202.0,189.0,157.0,nan,91.0,19.0,-24.0,nan
BPS(KRW),3570.0,3736.0,3872.0,nan,3902.0,3920.0,3872.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,24.27,21.76,22.9,nan,nan,nan,nan,nan
PBR,1.37,1.1,0.93,nan,1.01,1.02,0.93,nan
Issued Shares,19606.0,19606.0,19606.0,nan,19606.0,19606.0,19606.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
