계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,44.0,45.0,37.0,nan,14.0,10.0,7.0,nan
Operating Income,-117.0,-152.0,-115.0,nan,-30.0,-33.0,-19.0,nan
Oper.Income(Rep.),-117.0,-152.0,-115.0,nan,-30.0,-33.0,-19.0,nan
Net Income,-150.0,-174.0,-122.0,nan,-34.0,-34.0,-18.0,nan
Net Income(Contr.),-143.0,-160.0,-109.0,nan,-30.0,-31.0,-17.0,nan
Net Income(Minor.),-7.0,-13.0,-13.0,nan,-4.0,-4.0,-1.0,nan
Total Assets,423.0,276.0,271.0,nan,212.0,303.0,271.0,nan
Total Liabilities,364.0,79.0,195.0,nan,85.0,210.0,195.0,nan
Total Equity,59.0,197.0,76.0,nan,127.0,93.0,76.0,nan
Net Income(Contr.),41.0,192.0,84.0,nan,130.0,99.0,84.0,nan
Net Income(Minor.),18.0,5.0,-8.0,nan,-3.0,-6.0,-8.0,nan
Capital Stock,62.0,109.0,109.0,nan,109.0,109.0,109.0,nan
Total Debt/Equity,614.32,40.26,255.28,nan,66.79,225.84,255.28,nan
Reserve Ratio,nan,76.23,nan,nan,19.71,nan,nan,nan
Oper.Income Margin,-263.16,-342.42,-308.22,nan,-222.22,-347.92,-282.26,nan
Net Income Margin,-321.79,-360.1,-292.46,nan,-218.81,-318.96,-256.61,nan
ROA,-32.04,-49.74,-44.54,nan,-61.39,-53.14,-25.29,nan
ROE,-136.26,-137.93,-79.18,nan,-82.46,-106.87,-73.68,nan
EPS(KRW),-923.0,-930.0,-501.0,nan,-137.0,-141.0,-78.0,nan
BPS(KRW),261.0,881.0,386.0,nan,599.0,458.0,386.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,46.25,3.49,7.96,nan,5.82,7.54,7.96,nan
Issued Shares,14926.0,21089.0,21228.0,nan,21089.0,21089.0,21228.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
