계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1528.0,1466.0,1521.0,nan,402.0,364.0,371.0,nan
Operating Income,156.0,162.0,169.0,nan,52.0,23.0,42.0,nan
Oper.Income(Rep.),156.0,162.0,169.0,nan,52.0,23.0,42.0,nan
Net Income,-132.0,654.0,484.0,nan,149.0,63.0,109.0,nan
Net Income(Contr.),-132.0,654.0,484.0,nan,149.0,63.0,109.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,6057.0,6393.0,6804.0,nan,6599.0,6811.0,6804.0,nan
Total Liabilities,1252.0,997.0,1088.0,nan,986.0,1170.0,1088.0,nan
Total Equity,4806.0,5396.0,5716.0,nan,5613.0,5641.0,5716.0,nan
Net Income(Contr.),4806.0,5396.0,5716.0,nan,5613.0,5641.0,5716.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,57.0,57.0,57.0,nan,57.0,57.0,57.0,nan
Total Debt/Equity,26.05,18.47,19.03,nan,17.56,20.74,19.03,nan
Reserve Ratio,8711.5,9747.94,10309.51,nan,10127.94,10177.53,10309.51,nan
Oper.Income Margin,10.24,11.03,11.1,nan,12.83,6.4,11.25,nan
Net Income Margin,-8.64,44.64,31.84,nan,37.13,17.39,29.37,nan
ROA,-2.11,10.51,7.34,nan,9.1,3.78,6.41,nan
ROE,-2.7,12.83,8.71,nan,10.75,4.5,7.68,nan
EPS(KRW),-463.0,2296.0,1699.0,nan,524.0,222.0,383.0,nan
BPS(KRW),17623.0,19696.0,20819.0,nan,20456.0,20555.0,20819.0,nan
DPS(KRW),230.0,230.0,520.0,nan,130.0,130.0,130.0,nan
PER,nan,2.33,3.72,nan,nan,nan,nan,nan
PBR,0.28,0.27,0.3,nan,0.31,0.29,0.3,nan
Issued Shares,28500.0,28500.0,28500.0,nan,28500.0,28500.0,28500.0,nan
Div Yield,4.66,4.29,8.23,nan,2.05,2.16,2.06,nan
