계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,67,130,233,nan,nan,nan,nan,nan
Operating Income,-46,-32,4,nan,nan,nan,nan,nan
Oper.Income(Rep.),-46,-32,4,nan,0.0,0.0,0.0,nan
Net Income,-192,-126,2,nan,nan,nan,nan,nan
Net Income(Contr.),-192,-126,2,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,140,138,191,nan,159.0,177.0,191.0,nan
Total Liabilities,486,609,134,nan,103.0,121.0,134.0,nan
Total Equity,-346,-470,57,nan,56.0,56.0,57.0,nan
Net Income(Contr.),-346,-470,57,nan,56.0,56.0,57.0,nan
Net Income(Minor.),0,0,0,nan,0.0,0.0,0.0,nan
Capital Stock,6,25,82,nan,82.0,82.0,82.0,nan
Total Debt/Equity,Completely Impaired capital,Completely Impaired capital,233.75,nan,184.15,214.82,233.75,nan
Reserve Ratio,nan,nan,nan,nan,nan,nan,nan,nan
Oper.Income Margin,-68.16,-24.86,1.51,nan,nan,nan,nan,nan
Net Income Margin,-286.02,-97.00,0.65,nan,nan,nan,nan,nan
ROA,nan,-90.56,0.92,nan,nan,0.0,0.0,nan
ROE,nan,Completely Impaired capital,Completely Impaired capital,nan,nan,0.0,0.0,nan
EPS(KRW),-1263,-796,9,nan,0.0,0.0,0.0,nan
BPS(KRW),-2180,-2966,349,nan,342.0,343.0,349.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,4942,4942,16375,nan,16375.0,16375.0,16375.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
