계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,8220.0,8080.0,8086.0,nan,1975.0,1943.0,2188.0,nan
Operating Income,390.0,344.0,331.0,nan,95.0,63.0,75.0,nan
Oper.Income(Rep.),390.0,344.0,331.0,nan,95.0,63.0,75.0,nan
Net Income,649.0,451.0,184.0,nan,33.0,15.0,79.0,nan
Net Income(Contr.),616.0,436.0,173.0,nan,31.0,14.0,76.0,nan
Net Income(Minor.),32.0,15.0,11.0,nan,1.0,1.0,3.0,nan
Total Assets,10676.0,8859.0,9053.0,nan,9004.0,8859.0,9053.0,nan
Total Liabilities,5712.0,5423.0,5478.0,nan,5509.0,5331.0,5478.0,nan
Total Equity,4963.0,3436.0,3575.0,nan,3494.0,3528.0,3575.0,nan
Net Income(Contr.),4880.0,3341.0,3480.0,nan,3403.0,3435.0,3480.0,nan
Net Income(Minor.),84.0,95.0,95.0,nan,91.0,92.0,95.0,nan
Capital Stock,465.0,304.0,304.0,nan,304.0,304.0,304.0,nan
Total Debt/Equity,115.1,157.82,153.25,nan,157.66,151.11,153.25,nan
Reserve Ratio,984.54,1044.56,1095.37,nan,1065.38,1079.37,1095.37,nan
Oper.Income Margin,4.75,4.26,4.09,nan,4.83,3.25,3.42,nan
Net Income Margin,7.5,5.4,2.15,nan,1.59,0.72,3.48,nan
ROA,6.18,4.62,2.06,nan,1.45,0.69,3.52,nan
ROE,13.31,10.62,5.09,nan,3.72,1.65,8.81,nan
EPS(KRW),696.0,495.0,309.0,nan,56.0,25.0,136.0,nan
BPS(KRW),5702.0,6188.0,6463.0,nan,6301.0,6376.0,6463.0,nan
DPS(KRW),190.0,160.0,nan,nan,nan,nan,nan,nan
PER,5.39,9.86,6.8,nan,nan,nan,nan,nan
PBR,0.66,0.79,0.32,nan,0.42,0.37,0.32,nan
Issued Shares,88500.0,56156.0,56156.0,nan,56156.0,56156.0,56156.0,nan
Div Yield,5.06,3.28,nan,nan,nan,nan,nan,nan
