계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,642.0,569.0,667.0,nan,161.0,171.0,179.0,nan
Operating Income,26.0,-3.0,19.0,nan,13.0,-5.0,8.0,nan
Oper.Income(Rep.),26.0,-3.0,19.0,nan,13.0,-5.0,8.0,nan
Net Income,30.0,10.0,-54.0,nan,-1.0,-18.0,-37.0,nan
Net Income(Contr.),29.0,10.0,-54.0,nan,-2.0,-18.0,-37.0,nan
Net Income(Minor.),2.0,-0.0,0.0,nan,0.0,-0.0,0.0,nan
Total Assets,826.0,915.0,871.0,nan,907.0,891.0,871.0,nan
Total Liabilities,496.0,555.0,595.0,nan,555.0,563.0,595.0,nan
Total Equity,330.0,359.0,276.0,nan,352.0,328.0,276.0,nan
Net Income(Contr.),327.0,357.0,273.0,nan,350.0,326.0,273.0,nan
Net Income(Minor.),3.0,2.0,3.0,nan,2.0,2.0,3.0,nan
Capital Stock,88.0,88.0,88.0,nan,88.0,88.0,88.0,nan
Total Debt/Equity,150.38,154.64,215.74,nan,157.61,171.8,215.74,nan
Reserve Ratio,322.33,383.12,288.51,nan,375.17,347.83,288.51,nan
Oper.Income Margin,4.07,-0.46,2.86,nan,8.13,-2.7,4.73,nan
Net Income Margin,4.44,1.8,-8.13,nan,-1.05,-10.23,-20.42,nan
ROA,3.76,1.15,-6.06,nan,-0.64,-7.82,-16.57,nan
ROE,8.36,3.0,-17.2,nan,-1.9,-20.75,-48.85,nan
EPS(KRW),161.0,58.0,-306.0,nan,-10.0,-99.0,-207.0,nan
BPS(KRW),2112.0,2416.0,1943.0,nan,2376.0,2239.0,1943.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,114.05,155.39,nan,nan,nan,nan,nan,nan
PBR,8.71,3.73,2.28,nan,3.08,2.8,2.28,nan
Issued Shares,17679.0,17679.0,17679.0,nan,17679.0,17679.0,17679.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
