계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1033.0,947.0,920.0,nan,229.0,220.0,269.0,nan
Operating Income,6.0,4.0,-23.0,nan,-7.0,1.0,-10.0,nan
Oper.Income(Rep.),6.0,4.0,-23.0,nan,-7.0,1.0,-10.0,nan
Net Income,-960.0,-261.0,-103.0,nan,-28.0,21.0,18.0,nan
Net Income(Contr.),-960.0,-261.0,-103.0,nan,-28.0,21.0,18.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1677.0,1438.0,1269.0,nan,1266.0,1291.0,1269.0,nan
Total Liabilities,291.0,303.0,255.0,nan,278.0,285.0,255.0,nan
Total Equity,1387.0,1136.0,1014.0,nan,988.0,1006.0,1014.0,nan
Net Income(Contr.),1387.0,1136.0,1014.0,nan,988.0,1006.0,1014.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,1313.0,1313.0,26.0,nan,1313.0,1313.0,26.0,nan
Total Debt/Equity,20.98,26.65,25.19,nan,28.16,28.35,25.19,nan
Reserve Ratio,5.61,nan,3771.54,nan,nan,nan,3771.54,nan
Oper.Income Margin,0.62,0.39,-2.49,nan,-3.02,0.52,-3.59,nan
Net Income Margin,-92.95,-27.56,-11.23,nan,-12.37,9.4,6.73,nan
ROA,-34.08,-16.76,-7.63,nan,-8.6,6.47,5.66,nan
ROE,-52.32,-20.71,-9.62,nan,-11.28,8.3,7.18,nan
EPS(KRW),-3656.0,-994.0,-394.0,nan,-108.0,79.0,69.0,nan
BPS(KRW),5280.0,4325.0,3872.0,nan,3762.0,3830.0,3872.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,3.0,3.11,3.47,nan,3.58,3.51,3.47,nan
Issued Shares,26259.0,26259.0,26259.0,nan,26259.0,26259.0,26259.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
