계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,561.0,374.0,329.0,nan,100.0,88.0,80.0,nan
Operating Income,20.0,-72.0,-11.0,nan,11.0,11.0,-13.0,nan
Oper.Income(Rep.),20.0,-72.0,-11.0,nan,11.0,11.0,-13.0,nan
Net Income,-817.0,-78.0,-225.0,nan,-24.0,233.0,-368.0,nan
Net Income(Contr.),-541.0,-32.0,-197.0,nan,-6.0,260.0,-384.0,nan
Net Income(Minor.),-277.0,-46.0,-28.0,nan,-18.0,-27.0,17.0,nan
Total Assets,2002.0,1454.0,1365.0,nan,1416.0,1574.0,1365.0,nan
Total Liabilities,877.0,228.0,342.0,nan,226.0,181.0,342.0,nan
Total Equity,1125.0,1226.0,1023.0,nan,1191.0,1393.0,1023.0,nan
Net Income(Contr.),1086.0,1252.0,1114.0,nan,1237.0,1420.0,1114.0,nan
Net Income(Minor.),39.0,-26.0,-92.0,nan,-46.0,-26.0,-92.0,nan
Capital Stock,124.0,177.0,24.0,nan,24.0,24.0,24.0,nan
Total Debt/Equity,77.92,18.61,33.45,nan,18.95,12.97,33.45,nan
Reserve Ratio,788.56,616.36,4642.65,nan,5157.78,5927.9,4642.65,nan
Oper.Income Margin,3.58,-19.18,-3.21,nan,10.79,12.68,-15.82,nan
Net Income Margin,-96.38,-8.59,-59.89,nan,-6.01,297.53,-483.13,nan
ROA,-37.6,-4.5,-15.99,nan,-6.97,62.41,-100.05,nan
ROE,-51.82,-2.75,-16.64,nan,-1.93,78.43,-121.34,nan
EPS(KRW),-2851.0,-136.0,-829.0,nan,-25.0,1096.0,-1618.0,nan
BPS(KRW),5003.0,5731.0,4743.0,nan,5258.0,6028.0,4743.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.72,0.45,0.54,nan,0.49,0.42,0.54,nan
Issued Shares,15453.0,22064.0,23757.0,nan,23757.0,23757.0,23757.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
