계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,7741.0,7689.0,8117.0,8380.0,2114.0,2102.0,2013.0,1980.0
Operating Income,683.0,116.0,365.0,410.0,265.0,73.0,-36.0,90.0
Oper.Income(Rep.),683.0,116.0,365.0,nan,265.0,73.0,-36.0,nan
Net Income,455.0,-216.0,226.0,190.0,171.0,66.0,35.0,nan
Net Income(Contr.),449.0,-220.0,225.0,190.0,168.0,65.0,36.0,30.0
Net Income(Minor.),6.0,4.0,1.0,nan,3.0,1.0,-1.0,nan
Total Assets,16041.0,16230.0,16915.0,16740.0,16562.0,16617.0,16915.0,nan
Total Liabilities,9414.0,9926.0,10455.0,10150.0,10199.0,10191.0,10455.0,nan
Total Equity,6627.0,6304.0,6460.0,6590.0,6364.0,6427.0,6460.0,nan
Net Income(Contr.),6538.0,6214.0,6370.0,nan,6274.0,6337.0,6370.0,nan
Net Income(Minor.),89.0,90.0,90.0,nan,90.0,90.0,90.0,nan
Capital Stock,1559.0,1559.0,1559.0,1560.0,1559.0,1559.0,1559.0,nan
Total Debt/Equity,142.05,157.46,161.85,154.02,160.27,158.57,161.85,nan
Reserve Ratio,319.36,298.52,308.57,nan,302.4,306.42,308.57,nan
Oper.Income Margin,8.82,1.51,4.49,4.89,12.53,3.48,-1.77,4.55
Net Income Margin,5.81,-2.86,2.77,2.27,7.94,3.1,1.79,1.52
ROA,2.95,-1.34,1.36,1.13,4.22,1.59,0.84,nan
ROE,7.11,-3.45,3.58,2.98,10.85,4.13,2.27,1.88
EPS(KRW),721.0,-353.0,361.0,305.0,269.0,105.0,58.0,48.0
BPS(KRW),10484.0,9963.0,10214.0,nan,10060.0,10161.0,10214.0,nan
DPS(KRW),150.0,100.0,100.0,120.0,nan,nan,100.0,nan
PER,6.04,nan,7.85,9.75,nan,nan,nan,nan
PBR,0.41,0.32,0.28,nan,0.32,0.29,0.28,nan
Issued Shares,62368.0,62368.0,62368.0,nan,62368.0,62368.0,62368.0,nan
Div Yield,3.45,3.15,3.53,nan,nan,nan,3.53,nan
