계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1960.0,1908.0,1931.0,nan,676.0,372.0,452.0,nan
Operating Income,179.0,131.0,103.0,nan,49.0,6.0,18.0,nan
Oper.Income(Rep.),179.0,131.0,103.0,nan,49.0,6.0,18.0,nan
Net Income,157.0,96.0,99.0,nan,14.0,10.0,-21.0,nan
Net Income(Contr.),157.0,96.0,104.0,nan,14.0,11.0,-17.0,nan
Net Income(Minor.),nan,nan,-5.0,nan,nan,-2.0,-4.0,nan
Total Assets,1906.0,1930.0,2705.0,nan,2068.0,2062.0,2705.0,nan
Total Liabilities,651.0,623.0,1333.0,nan,714.0,647.0,1333.0,nan
Total Equity,1254.0,1307.0,1371.0,nan,1354.0,1415.0,1371.0,nan
Net Income(Contr.),1254.0,1307.0,1319.0,nan,1354.0,1372.0,1319.0,nan
Net Income(Minor.),0.0,0.0,52.0,nan,0.0,43.0,52.0,nan
Capital Stock,75.0,75.0,75.0,nan,75.0,75.0,75.0,nan
Total Debt/Equity,51.93,47.7,97.24,nan,52.71,45.74,97.24,nan
Reserve Ratio,1563.67,1633.58,1668.74,nan,1695.79,1719.41,1668.74,nan
Oper.Income Margin,9.13,6.88,5.32,nan,7.29,1.65,3.9,nan
Net Income Margin,8.0,5.02,5.4,nan,2.1,3.04,-3.78,nan
ROA,8.52,4.99,4.27,nan,2.82,1.85,-3.48,nan
ROE,13.17,7.48,7.94,nan,4.19,3.31,-5.08,nan
EPS(KRW),1040.0,635.0,692.0,nan,94.0,75.0,-113.0,nan
BPS(KRW),8318.0,8668.0,8844.0,nan,8979.0,9097.0,8844.0,nan
DPS(KRW),330.0,330.0,330.0,nan,nan,nan,330.0,nan
PER,11.54,18.23,11.52,nan,nan,nan,nan,nan
PBR,1.44,1.34,0.9,nan,1.33,1.02,0.9,nan
Issued Shares,15079.0,15079.0,15079.0,nan,15079.0,15079.0,15079.0,nan
Div Yield,2.75,2.85,4.14,nan,nan,nan,4.14,nan
