계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2754.0,2256.0,2025.0,2491.0,525.0,463.0,507.0,610.0
Operating Income,443.0,204.0,33.0,332.0,32.0,7.0,-27.0,68.0
Oper.Income(Rep.),443.0,204.0,33.0,nan,32.0,7.0,-27.0,nan
Net Income,393.0,219.0,210.0,448.0,73.0,-44.0,108.0,115.0
Net Income(Contr.),393.0,219.0,210.0,448.0,73.0,-44.0,108.0,115.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3917.0,3672.0,3779.0,3843.0,3742.0,3660.0,3779.0,nan
Total Liabilities,865.0,619.0,548.0,677.0,599.0,558.0,548.0,nan
Total Equity,3052.0,3053.0,3232.0,3166.0,3143.0,3102.0,3232.0,nan
Net Income(Contr.),3052.0,3053.0,3232.0,3166.0,3143.0,3102.0,3232.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,69.0,69.0,69.0,69.0,69.0,69.0,69.0,nan
Total Debt/Equity,28.35,20.27,16.95,21.38,19.07,17.99,16.95,nan
Reserve Ratio,4692.96,4946.7,5132.06,nan,5038.89,4979.56,5132.06,nan
Oper.Income Margin,16.07,9.03,1.64,13.33,6.02,1.5,-5.35,11.15
Net Income Margin,14.27,9.72,10.37,17.98,13.99,-9.56,21.28,18.85
ROA,10.34,5.78,5.64,11.75,7.83,-4.78,11.61,12.17
ROE,13.42,7.18,6.68,14.01,9.49,-5.67,13.64,14.23
EPS(KRW),572.0,319.0,306.0,653.0,107.0,-64.0,157.0,168.0
BPS(KRW),4793.0,5047.0,5232.0,5136.0,5139.0,5080.0,5232.0,nan
DPS(KRW),140.0,140.0,140.0,140.0,nan,nan,140.0,nan
PER,22.28,51.82,26.52,20.43,nan,nan,nan,nan
PBR,2.66,3.28,1.55,2.6,2.46,2.08,1.55,nan
Issued Shares,68655.0,68655.0,68655.0,nan,68655.0,68655.0,68655.0,nan
Div Yield,1.1,0.85,1.73,nan,nan,nan,1.73,nan
