계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,767.0,522.0,620.0,nan,227.0,244.0,-81.0,nan
Operating Income,7.0,-73.0,-49.0,nan,-8.0,5.0,-62.0,nan
Oper.Income(Rep.),7.0,-73.0,-49.0,nan,-8.0,5.0,-62.0,nan
Net Income,217.0,-105.0,200.0,nan,-0.0,36.0,106.0,nan
Net Income(Contr.),222.0,-74.0,210.0,nan,7.0,41.0,97.0,nan
Net Income(Minor.),-5.0,-31.0,-10.0,nan,-8.0,-6.0,9.0,nan
Total Assets,1790.0,2206.0,2296.0,nan,2443.0,2310.0,2296.0,nan
Total Liabilities,373.0,732.0,612.0,nan,898.0,729.0,612.0,nan
Total Equity,1417.0,1475.0,1685.0,nan,1546.0,1581.0,1685.0,nan
Net Income(Contr.),1403.0,1439.0,1647.0,nan,1511.0,1552.0,1647.0,nan
Net Income(Minor.),14.0,35.0,38.0,nan,35.0,30.0,38.0,nan
Capital Stock,100.0,107.0,107.0,nan,107.0,107.0,107.0,nan
Total Debt/Equity,26.33,49.61,36.3,nan,58.07,46.09,36.3,nan
Reserve Ratio,1326.86,1254.08,1447.96,nan,1320.57,1358.93,1447.96,nan
Oper.Income Margin,0.94,-13.98,-7.86,nan,-3.41,1.95,76.37,nan
Net Income Margin,28.92,-14.18,33.96,nan,3.21,17.01,-120.57,nan
ROA,13.24,-5.27,8.89,nan,-0.07,6.0,18.43,nan
ROE,17.84,-5.21,13.63,nan,1.94,10.82,24.31,nan
EPS(KRW),1137.0,-350.0,982.0,nan,34.0,193.0,454.0,nan
BPS(KRW),7134.0,6770.0,7740.0,nan,7103.0,7295.0,7740.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,5.87,nan,5.39,nan,nan,nan,nan,nan
PBR,0.94,1.06,0.68,nan,1.02,0.78,0.68,nan
Issued Shares,20074.0,21434.0,21434.0,nan,21434.0,21434.0,21434.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
