계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,184.0,142.0,157.0,nan,35.0,45.0,45.0,nan
Operating Income,81.0,28.0,29.0,nan,3.0,11.0,13.0,nan
Oper.Income(Rep.),81.0,28.0,29.0,nan,3.0,11.0,13.0,nan
Net Income,94.0,28.0,50.0,nan,3.0,6.0,35.0,nan
Net Income(Contr.),95.0,32.0,53.0,nan,4.0,7.0,35.0,nan
Net Income(Minor.),-0.0,-4.0,-2.0,nan,-1.0,-1.0,0.0,nan
Total Assets,671.0,654.0,739.0,nan,743.0,707.0,739.0,nan
Total Liabilities,110.0,115.0,173.0,nan,208.0,176.0,173.0,nan
Total Equity,561.0,539.0,567.0,nan,535.0,531.0,567.0,nan
Net Income(Contr.),560.0,541.0,567.0,nan,535.0,531.0,567.0,nan
Net Income(Minor.),1.0,-2.0,-0.0,nan,0.0,-0.0,-0.0,nan
Capital Stock,38.0,39.0,39.0,nan,39.0,39.0,39.0,nan
Total Debt/Equity,19.65,21.32,30.45,nan,38.9,33.25,30.45,nan
Reserve Ratio,1359.18,1396.48,1483.7,nan,1376.51,1391.76,1483.7,nan
Oper.Income Margin,43.93,19.6,18.17,nan,9.95,23.72,29.51,nan
Net Income Margin,51.53,22.64,33.37,nan,11.27,14.48,78.26,nan
ROA,19.13,4.29,7.19,nan,1.76,3.33,19.54,nan
ROE,25.32,5.84,9.49,nan,2.94,4.92,25.66,nan
EPS(KRW),1469.0,416.0,677.0,nan,51.0,84.0,453.0,nan
BPS(KRW),7296.0,7482.0,7919.0,nan,7383.0,7459.0,7919.0,nan
DPS(KRW),180.0,180.0,180.0,nan,nan,nan,180.0,nan
PER,8.75,18.95,8.42,nan,nan,nan,nan,nan
PBR,1.76,1.05,0.72,nan,1.06,0.92,0.72,nan
Issued Shares,7672.0,7752.0,7774.0,nan,7774.0,7774.0,7774.0,nan
Div Yield,1.4,2.28,3.16,nan,nan,nan,3.16,nan
