계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,2275.0,2335.0,2282.0,nan,550.0,551.0,602.0,nan
Operating Income,257.0,252.0,103.0,nan,14.0,-3.0,28.0,nan
Oper.Income(Rep.),257.0,252.0,103.0,nan,14.0,-3.0,28.0,nan
Net Income,48.0,153.0,66.0,nan,-2.0,35.0,12.0,nan
Net Income(Contr.),49.0,150.0,76.0,nan,2.0,36.0,22.0,nan
Net Income(Minor.),-1.0,3.0,-10.0,nan,-4.0,-1.0,-10.0,nan
Total Assets,2242.0,2158.0,1984.0,nan,1943.0,1984.0,2077.0,nan
Total Liabilities,1772.0,1703.0,1579.0,nan,1574.0,1579.0,1618.0,nan
Total Equity,469.0,455.0,405.0,nan,369.0,405.0,459.0,nan
Net Income(Contr.),453.0,439.0,403.0,nan,366.0,403.0,467.0,nan
Net Income(Minor.),17.0,16.0,2.0,nan,3.0,2.0,-7.0,nan
Capital Stock,59.0,58.0,58.0,nan,58.0,58.0,58.0,nan
Total Debt/Equity,377.79,374.23,389.85,nan,426.52,389.85,352.19,nan
Reserve Ratio,2023.0,1927.36,1737.04,nan,1674.23,1737.04,1848.33,nan
Oper.Income Margin,11.28,10.8,4.52,nan,2.61,-0.59,4.67,nan
Net Income Margin,2.17,6.42,3.32,nan,0.42,6.54,3.6,nan
ROA,2.13,6.97,3.17,nan,-0.33,7.09,2.34,nan
ROE,7.69,33.62,17.99,nan,2.4,37.51,19.95,nan
EPS(KRW),453.0,1309.0,672.0,nan,21.0,324.0,195.0,nan
BPS(KRW),10800.0,10316.0,9516.0,nan,9190.0,9516.0,10092.0,nan
DPS(KRW),1800.0,2000.0,1500.0,nan,nan,1000.0,nan,nan
PER,40.06,12.71,21.71,nan,nan,nan,nan,nan
PBR,1.68,1.61,1.53,nan,1.74,1.53,1.36,nan
Issued Shares,11544.0,11338.0,11138.0,nan,11138.0,11138.0,11138.0,nan
Div Yield,9.92,12.03,10.27,nan,nan,6.85,nan,nan
