계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1304.0,1543.0,1963.0,2367.0,499.0,447.0,603.0,464.0
Operating Income,-99.0,37.0,157.0,239.0,31.0,29.0,73.0,40.0
Oper.Income(Rep.),-99.0,37.0,157.0,nan,31.0,29.0,73.0,nan
Net Income,-75.0,84.0,196.0,235.0,42.0,25.0,92.0,nan
Net Income(Contr.),-75.0,84.0,196.0,235.0,42.0,25.0,92.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2611.0,2980.0,3086.0,3405.0,3029.0,3037.0,3086.0,nan
Total Liabilities,426.0,723.0,633.0,728.0,692.0,674.0,633.0,nan
Total Equity,2185.0,2257.0,2453.0,2677.0,2337.0,2362.0,2453.0,nan
Net Income(Contr.),2185.0,2257.0,2453.0,2677.0,2337.0,2362.0,2453.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,48.0,48.0,48.0,49.0,48.0,48.0,48.0,nan
Total Debt/Equity,19.52,32.02,25.82,27.19,29.6,28.55,25.82,nan
Reserve Ratio,4522.31,4692.82,5102.01,nan,4859.72,4912.9,5102.01,nan
Oper.Income Margin,-7.58,2.42,7.99,10.1,6.14,6.52,12.16,8.63
Net Income Margin,-5.75,5.43,9.99,9.93,8.41,5.65,15.23,nan
ROA,-2.88,3.0,6.46,7.24,5.61,3.33,12.0,nan
ROE,-3.37,3.77,8.32,9.16,7.25,4.3,15.25,nan
EPS(KRW),-784.0,876.0,2049.0,2456.0,439.0,264.0,960.0,nan
BPS(KRW),23112.0,23964.0,26010.0,28355.0,24799.0,25065.0,26010.0,nan
DPS(KRW),nan,nan,100.0,125.0,nan,nan,100.0,nan
PER,nan,13.38,6.27,8.88,nan,nan,nan,nan
PBR,0.52,0.49,0.49,0.77,0.56,0.48,0.49,nan
Issued Shares,9567.0,9567.0,9567.0,nan,9567.0,9567.0,9567.0,nan
Div Yield,nan,nan,0.78,nan,nan,nan,0.78,nan
