계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,278.0,270.0,354.0,nan,91.0,101.0,107.0,nan
Operating Income,-62.0,-95.0,-19.0,nan,-1.0,-15.0,8.0,nan
Oper.Income(Rep.),-62.0,-95.0,-19.0,nan,-1.0,-15.0,8.0,nan
Net Income,-134.0,-7.0,-179.0,nan,-5.0,-165.0,-12.0,nan
Net Income(Contr.),-130.0,-30.0,-188.0,nan,-6.0,-168.0,-13.0,nan
Net Income(Minor.),-4.0,22.0,9.0,nan,1.0,3.0,1.0,nan
Total Assets,1339.0,979.0,1463.0,nan,770.0,1463.0,1397.0,nan
Total Liabilities,1068.0,715.0,1180.0,nan,478.0,1180.0,1126.0,nan
Total Equity,271.0,264.0,282.0,nan,292.0,282.0,271.0,nan
Net Income(Contr.),239.0,220.0,238.0,nan,249.0,238.0,225.0,nan
Net Income(Minor.),32.0,43.0,45.0,nan,43.0,45.0,46.0,nan
Capital Stock,113.0,114.0,146.0,nan,118.0,146.0,146.0,nan
Total Debt/Equity,394.61,271.23,418.27,nan,164.11,418.27,415.83,nan
Reserve Ratio,112.14,93.66,63.16,nan,110.11,63.16,54.29,nan
Oper.Income Margin,-22.39,-35.04,-5.3,nan,-0.55,-14.52,7.62,nan
Net Income Margin,-46.64,-10.92,-53.14,nan,-7.03,-166.96,-12.13,nan
ROA,-10.6,-0.62,-14.69,nan,-2.65,-58.97,-3.3,nan
ROE,-43.83,-12.85,-82.21,nan,-10.81,-276.35,-22.43,nan
EPS(KRW),-566.0,-126.0,-772.0,nan,-27.0,-665.0,-45.0,nan
BPS(KRW),1025.0,944.0,816.0,nan,1051.0,816.0,771.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,5.32,4.14,5.47,nan,2.9,5.47,4.44,nan
Issued Shares,22525.0,22758.0,29136.0,nan,23675.0,29136.0,29136.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
