계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,895.0,924.0,976.0,nan,263.0,266.0,273.0,nan
Operating Income,49.0,-1.0,-121.0,nan,-28.0,-25.0,-22.0,nan
Oper.Income(Rep.),49.0,-1.0,-121.0,nan,-28.0,-25.0,-22.0,nan
Net Income,60.0,-21.0,-193.0,nan,-56.0,-45.0,-51.0,nan
Net Income(Contr.),60.0,-22.0,-193.0,nan,-56.0,-45.0,-51.0,nan
Net Income(Minor.),-0.0,2.0,-0.0,nan,nan,nan,-0.0,nan
Total Assets,1208.0,1640.0,1793.0,nan,1791.0,1854.0,1793.0,nan
Total Liabilities,609.0,794.0,1065.0,nan,965.0,1072.0,1065.0,nan
Total Equity,598.0,846.0,728.0,nan,827.0,782.0,728.0,nan
Net Income(Contr.),604.0,846.0,728.0,nan,826.0,782.0,728.0,nan
Net Income(Minor.),-5.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,63.0,78.0,79.0,nan,79.0,79.0,79.0,nan
Total Debt/Equity,101.84,93.89,146.35,nan,116.67,137.01,146.35,nan
Reserve Ratio,858.04,990.92,821.01,nan,949.81,893.35,821.01,nan
Oper.Income Margin,5.49,-0.16,-12.41,nan,-10.77,-9.26,-8.07,nan
Net Income Margin,6.67,-2.43,-19.77,nan,-21.44,-16.89,-18.69,nan
ROA,5.54,-1.45,-11.24,nan,-13.02,-9.86,-11.21,nan
ROE,11.43,-3.1,-24.52,nan,-27.31,-22.35,-27.08,nan
EPS(KRW),98.0,-29.0,-245.0,nan,-72.0,-57.0,-65.0,nan
BPS(KRW),958.0,1091.0,921.0,nan,1050.0,993.0,921.0,nan
DPS(KRW),0.0,0.0,nan,nan,nan,nan,nan,nan
PER,14.06,nan,nan,nan,nan,nan,nan,nan
PBR,1.45,3.9,2.48,nan,3.59,2.87,2.48,nan
Issued Shares,58020.0,72520.0,74015.0,nan,73727.0,73727.0,74015.0,nan
Div Yield,0.0,0.0,nan,nan,nan,nan,nan,nan
