계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5624.0,4658.0,4984.0,nan,nan,nan,nan,nan
Operating Income,158.0,85.0,201.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),158.0,85.0,201.0,nan,nan,nan,0.0,nan
Net Income,178.0,-1.0,110.0,nan,nan,nan,nan,nan
Net Income(Contr.),178.0,-1.0,110.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3677.0,3909.0,4217.0,nan,nan,nan,4217.0,nan
Total Liabilities,1808.0,1995.0,2220.0,nan,nan,nan,2220.0,nan
Total Equity,1869.0,1914.0,1996.0,nan,nan,nan,1996.0,nan
Net Income(Contr.),1869.0,1914.0,1996.0,nan,nan,nan,1996.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,633.0,633.0,633.0,nan,nan,nan,633.0,nan
Total Debt/Equity,96.71,104.25,111.24,nan,nan,nan,111.24,nan
Reserve Ratio,195.21,202.27,215.28,nan,nan,nan,215.28,nan
Oper.Income Margin,2.82,1.82,4.03,nan,nan,nan,nan,nan
Net Income Margin,3.17,-0.03,2.2,nan,nan,nan,nan,nan
ROA,4.98,-0.04,2.7,nan,nan,nan,nan,nan
ROE,10.08,-0.07,5.62,nan,nan,nan,nan,nan
EPS(KRW),141.0,-1.0,87.0,nan,nan,nan,0.0,nan
BPS(KRW),1476.0,1511.0,1576.0,nan,nan,nan,1576.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,16.73,nan,16.08,nan,nan,nan,nan,nan
PBR,1.6,1.38,0.88,nan,nan,nan,0.88,nan
Issued Shares,126632.0,126632.0,126632.0,nan,nan,nan,126632.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
