계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4778.0,5399.0,4328.0,4755.0,1141.0,919.0,789.0,908.0
Operating Income,310.0,437.0,132.0,170.0,62.0,13.0,-46.0,1.0
Oper.Income(Rep.),310.0,437.0,132.0,nan,62.0,13.0,-46.0,nan
Net Income,196.0,309.0,220.0,92.0,78.0,-25.0,93.0,-3.0
Net Income(Contr.),196.0,309.0,220.0,92.0,78.0,-25.0,93.0,-3.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,6563.0,8402.0,8757.0,9547.0,8581.0,8304.0,8757.0,nan
Total Liabilities,3485.0,5024.0,5173.0,6027.0,5049.0,4827.0,5173.0,nan
Total Equity,3078.0,3379.0,3584.0,3520.0,3532.0,3477.0,3584.0,nan
Net Income(Contr.),3078.0,3379.0,3584.0,3520.0,3532.0,3477.0,3584.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,228.0,228.0,228.0,228.0,228.0,228.0,228.0,nan
Total Debt/Equity,113.2,148.69,144.34,171.22,142.95,138.81,144.34,nan
Reserve Ratio,1252.87,1381.47,1484.71,nan,1449.42,1437.13,1484.71,nan
Oper.Income Margin,6.49,8.09,3.04,3.58,5.39,1.46,-5.76,0.11
Net Income Margin,4.1,5.73,5.07,1.93,6.86,-2.7,11.75,-0.33
ROA,3.27,4.13,2.56,1.01,3.65,-1.18,4.35,-0.14
ROE,6.55,9.58,6.31,2.59,8.98,-2.83,10.51,-0.33
EPS(KRW),431.0,678.0,481.0,203.0,171.0,-54.0,203.0,-7.0
BPS(KRW),6764.0,7407.0,7924.0,7845.0,7747.0,7686.0,7924.0,nan
DPS(KRW),66.0,86.0,66.0,90.0,nan,nan,66.0,nan
PER,19.18,13.77,10.63,19.76,nan,nan,nan,nan
PBR,1.22,1.26,0.65,0.51,1.23,1.22,0.65,nan
Issued Shares,38816.0,38919.0,38919.0,nan,38919.0,38919.0,38919.0,nan
Div Yield,0.8,0.92,1.29,nan,nan,nan,1.29,nan
