계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,814,909.0,1051.0,1308.0,264.0,264.0,nan,274.0
Operating Income,61,165.0,150.0,240.0,40.0,47.0,nan,41.0
Oper.Income(Rep.),61,165.0,150.0,nan,40.0,47.0,0.0,nan
Net Income,33,97.0,31.0,202.0,-35.0,28.0,nan,nan
Net Income(Contr.),32,98.0,29.0,188.0,-36.0,27.0,nan,nan
Net Income(Minor.),1,-0.0,2.0,nan,2.0,1.0,nan,nan
Total Assets,1137,1170.0,1504.0,1746.0,1421.0,1425.0,1504.0,nan
Total Liabilities,770,699.0,696.0,738.0,676.0,649.0,696.0,nan
Total Equity,367,471.0,807.0,1008.0,745.0,776.0,807.0,nan
Net Income(Contr.),364,468.0,799.0,986.0,740.0,771.0,799.0,nan
Net Income(Minor.),3,3.0,8.0,22.0,5.0,6.0,8.0,nan
Capital Stock,74,74.0,87.0,87.0,87.0,87.0,87.0,nan
Total Debt/Equity,209.59,148.31,86.3,73.21,90.78,83.61,86.3,nan
Reserve Ratio,390.58,530.55,813.41,nan,745.83,780.76,813.41,nan
Oper.Income Margin,7.52,18.13,14.31,18.31,15.33,17.87,nan,14.96
Net Income Margin,3.92,10.76,2.77,14.37,-13.84,10.14,nan,nan
ROA,N/A(IFRS),8.44,2.34,12.43,nan,7.74,0.0,nan
ROE,N/A(IFRS),23.5,4.6,21.06,nan,14.2,0.0,nan
EPS(KRW),194,559.0,167.0,920.0,-209.0,153.0,0.0,nan
BPS(KRW),2081,2674.0,4567.0,4746.0,4229.0,4404.0,4567.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,11.28,nan,nan,nan,nan
PBR,nan,nan,nan,2.19,nan,nan,nan,nan
Issued Shares,14841,14841.0,17497.0,nan,17497.0,17497.0,17497.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
