계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,4026.0,3454.0,3742.0,nan,927.0,918.0,994.0,nan
Operating Income,281.0,-22.0,242.0,nan,53.0,62.0,53.0,nan
Oper.Income(Rep.),281.0,-22.0,242.0,nan,53.0,62.0,53.0,nan
Net Income,172.0,-97.0,162.0,nan,3.0,51.0,27.0,nan
Net Income(Contr.),143.0,-107.0,153.0,nan,2.0,56.0,25.0,nan
Net Income(Minor.),29.0,10.0,9.0,nan,2.0,-4.0,2.0,nan
Total Assets,5483.0,5390.0,5450.0,nan,5415.0,5450.0,5387.0,nan
Total Liabilities,2821.0,2873.0,2795.0,nan,2806.0,2795.0,2736.0,nan
Total Equity,2662.0,2517.0,2654.0,nan,2609.0,2654.0,2652.0,nan
Net Income(Contr.),2421.0,2271.0,2401.0,nan,2351.0,2401.0,2399.0,nan
Net Income(Minor.),241.0,246.0,253.0,nan,258.0,253.0,253.0,nan
Capital Stock,208.0,208.0,208.0,nan,208.0,208.0,208.0,nan
Total Debt/Equity,105.99,114.13,105.32,nan,107.55,105.32,103.16,nan
Reserve Ratio,1064.94,993.03,1060.22,nan,1034.07,1060.22,1061.44,nan
Oper.Income Margin,6.97,-0.65,6.47,nan,5.71,6.77,5.35,nan
Net Income Margin,3.56,-3.11,4.1,nan,0.21,6.05,2.53,nan
ROA,3.06,-1.79,3.0,nan,0.25,3.79,2.01,nan
ROE,6.07,-4.58,6.56,nan,0.33,9.35,4.19,nan
EPS(KRW),345.0,-258.0,368.0,nan,5.0,133.0,60.0,nan
BPS(KRW),5825.0,5465.0,5801.0,nan,5670.0,5801.0,5807.0,nan
DPS(KRW),50.0,50.0,50.0,nan,nan,50.0,nan,nan
PER,11.87,nan,7.37,nan,nan,nan,nan,nan
PBR,0.7,0.7,0.47,nan,0.57,0.47,0.5,nan
Issued Shares,41616.0,41616.0,41616.0,nan,41616.0,41616.0,41616.0,nan
Div Yield,1.22,1.3,1.84,nan,nan,1.84,nan,nan
