계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,188.0,194.0,329.0,nan,108.0,66.0,97.0,nan
Operating Income,34.0,26.0,72.0,nan,28.0,9.0,25.0,nan
Oper.Income(Rep.),34.0,26.0,72.0,nan,28.0,9.0,25.0,nan
Net Income,-17.0,29.0,72.0,nan,27.0,6.0,26.0,nan
Net Income(Contr.),-17.0,29.0,72.0,nan,27.0,6.0,26.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,397.0,407.0,499.0,nan,484.0,485.0,499.0,nan
Total Liabilities,106.0,87.0,113.0,nan,131.0,126.0,113.0,nan
Total Equity,291.0,320.0,386.0,nan,353.0,360.0,386.0,nan
Net Income(Contr.),291.0,320.0,386.0,nan,353.0,360.0,386.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,33.0,33.0,33.0,nan,33.0,33.0,33.0,nan
Total Debt/Equity,36.33,27.16,29.14,nan,37.07,34.91,29.14,nan
Reserve Ratio,787.57,875.13,1075.64,nan,975.88,994.93,1075.64,nan
Oper.Income Margin,18.15,13.5,21.88,nan,25.66,13.92,26.17,nan
Net Income Margin,-9.19,14.71,21.71,nan,25.23,9.09,27.0,nan
ROA,-5.4,7.09,15.79,nan,23.75,4.96,21.26,nan
ROE,-7.6,9.33,20.26,nan,32.04,6.75,28.04,nan
EPS(KRW),-53.0,87.0,218.0,nan,83.0,18.0,80.0,nan
BPS(KRW),888.0,975.0,1176.0,nan,1076.0,1095.0,1176.0,nan
DPS(KRW),nan,20.0,66.0,nan,nan,nan,66.0,nan
PER,nan,38.54,22.37,nan,nan,nan,nan,nan
PBR,2.44,3.43,4.14,nan,3.91,3.38,4.14,nan
Issued Shares,32854.0,32854.0,32854.0,nan,32854.0,32854.0,32854.0,nan
Div Yield,nan,0.6,1.36,nan,nan,nan,1.36,nan
