계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,nan,1175.0,3321.0,nan,nan,nan,nan,nan
Operating Income,nan,-61.0,142.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),nan,-61.0,142.0,nan,nan,nan,0.0,nan
Net Income,nan,-62.0,105.0,nan,nan,nan,nan,nan
Net Income(Contr.),nan,-62.0,105.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,nan,2180.0,2995.0,nan,nan,nan,2995.0,nan
Total Liabilities,nan,1230.0,1779.0,nan,nan,nan,1779.0,nan
Total Equity,nan,950.0,1217.0,nan,nan,nan,1217.0,nan
Net Income(Contr.),nan,950.0,1217.0,nan,nan,nan,1217.0,nan
Net Income(Minor.),nan,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,nan,280.0,302.0,nan,nan,nan,302.0,nan
Total Debt/Equity,nan,129.46,146.23,nan,nan,nan,146.23,nan
Reserve Ratio,nan,260.12,321.99,nan,nan,nan,321.99,nan
Oper.Income Margin,nan,-5.21,4.28,nan,nan,nan,nan,nan
Net Income Margin,nan,-5.28,3.17,nan,nan,nan,nan,nan
ROA,nan,nan,4.06,nan,nan,nan,nan,nan
ROE,nan,nan,9.7,nan,nan,nan,nan,nan
EPS(KRW),nan,-224.0,355.0,nan,nan,nan,0.0,nan
BPS(KRW),nan,3601.0,4220.0,nan,nan,nan,4220.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,88.71,nan,nan,nan,nan,nan
PBR,nan,8.78,7.45,nan,nan,nan,7.45,nan
Issued Shares,nan,27994.0,30208.0,nan,nan,nan,30208.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
