계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,737.0,816.0,834.0,nan,181.0,197.0,263.0,nan
Operating Income,302.0,213.0,128.0,nan,7.0,43.0,39.0,nan
Oper.Income(Rep.),302.0,213.0,128.0,nan,7.0,43.0,39.0,nan
Net Income,226.0,218.0,157.0,nan,38.0,35.0,50.0,nan
Net Income(Contr.),226.0,219.0,157.0,nan,38.0,35.0,50.0,nan
Net Income(Minor.),-1.0,-1.0,-0.0,nan,-0.0,0.0,0.0,nan
Total Assets,1164.0,1482.0,1489.0,nan,1513.0,1406.0,1489.0,nan
Total Liabilities,233.0,343.0,246.0,nan,329.0,220.0,246.0,nan
Total Equity,931.0,1139.0,1243.0,nan,1184.0,1186.0,1243.0,nan
Net Income(Contr.),930.0,1139.0,1242.0,nan,1184.0,1186.0,1242.0,nan
Net Income(Minor.),1.0,0.0,1.0,nan,1.0,1.0,1.0,nan
Capital Stock,98.0,98.0,98.0,nan,98.0,98.0,98.0,nan
Total Debt/Equity,25.02,30.12,19.82,nan,27.78,18.51,19.82,nan
Reserve Ratio,882.61,1095.61,1231.92,nan,1141.74,1174.42,1231.92,nan
Oper.Income Margin,40.93,26.11,15.39,nan,3.78,21.69,14.76,nan
Net Income Margin,30.75,26.78,18.78,nan,20.83,17.92,19.14,nan
ROA,22.37,16.45,10.54,nan,10.06,9.66,13.91,nan
ROE,27.18,21.13,13.16,nan,12.97,11.9,16.57,nan
EPS(KRW),1159.0,1119.0,802.0,nan,193.0,180.0,257.0,nan
BPS(KRW),4913.0,5978.0,6660.0,nan,6209.0,6372.0,6660.0,nan
DPS(KRW),nan,150.0,160.0,nan,nan,nan,160.0,nan
PER,6.35,5.54,6.45,nan,nan,nan,nan,nan
PBR,1.5,1.04,0.78,nan,0.99,1.01,0.78,nan
Issued Shares,19544.0,19544.0,19544.0,nan,19544.0,19544.0,19544.0,nan
Div Yield,nan,2.42,3.09,nan,nan,nan,3.09,nan
