계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,1290.0,1459.0,798.0,1169.0,225.0,153.0,245.0,302.0
Operating Income,162.0,61.0,-443.0,75.0,3.0,-191.0,2.0,27.0
Oper.Income(Rep.),162.0,61.0,-443.0,nan,3.0,-191.0,2.0,nan
Net Income,80.0,-30.0,-633.0,30.0,-20.0,-377.0,25.0,nan
Net Income(Contr.),80.0,-21.0,-604.0,49.0,-21.0,-364.0,25.0,12.0
Net Income(Minor.),nan,-9.0,-29.0,nan,1.0,-13.0,-1.0,nan
Total Assets,2222.0,2596.0,2042.0,2135.0,2372.0,2042.0,2063.0,nan
Total Liabilities,1059.0,1284.0,1298.0,1345.0,1279.0,1298.0,1293.0,nan
Total Equity,1163.0,1312.0,744.0,785.0,1093.0,744.0,770.0,nan
Net Income(Contr.),1163.0,1273.0,734.0,775.0,1070.0,734.0,760.0,nan
Net Income(Minor.),0.0,39.0,10.0,10.0,22.0,10.0,10.0,nan
Capital Stock,73.0,77.0,78.0,80.0,78.0,78.0,78.0,nan
Total Debt/Equity,91.04,97.84,174.41,171.34,117.1,174.41,168.07,nan
Reserve Ratio,1494.31,1542.5,841.35,nan,1273.65,841.35,874.52,nan
Oper.Income Margin,12.56,4.19,-55.43,6.43,1.52,-125.05,0.87,8.83
Net Income Margin,6.17,-1.47,-75.68,4.18,-9.33,-238.47,10.22,3.98
ROA,3.98,-1.27,-27.31,1.44,-3.37,-68.27,4.77,nan
ROE,7.33,-1.76,-60.23,6.48,-7.77,-161.39,13.4,nan
EPS(KRW),550.0,-139.0,-3885.0,313.0,-134.0,-2335.0,160.0,77.0
BPS(KRW),7972.0,8212.0,4707.0,4971.0,6868.0,4707.0,4873.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,43.46,nan,nan,25.68,nan,nan,nan,nan
PBR,3.0,2.78,1.24,1.62,1.25,1.24,1.55,nan
Issued Shares,14014.0,15284.0,15513.0,nan,15495.0,15513.0,15513.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
