계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Premium Revenue,131880.0,99407.0,108372.0,nan,24720.0,26537.0,31209.0,nan
Operating Income,21807.0,23984.0,24998.0,27117.0,9055.0,7962.0,517.0,7809.0
Oper.Income(Rep.),21807.0,23984.0,24998.0,nan,9055.0,7962.0,517.0,nan
Net Income,23076.0,20337.0,22603.0,24167.0,7888.0,7138.0,943.0,6471.0
Net Income(Contr.),21702.0,18953.0,21068.0,22546.0,7464.0,6736.0,647.0,6188.0
Net Income(Minor.),1374.0,1384.0,1534.0,nan,424.0,402.0,296.0,nan
Total Assets,2962342.0,3146551.0,3122188.0,3233591.0,3197997.0,3126653.0,3122188.0,nan
Total Liabilities,2546721.0,2703176.0,2794809.0,2916604.0,2782857.0,2773829.0,2794809.0,nan
Total Equity,415620.0,443374.0,327379.0,329315.0,415141.0,352823.0,327379.0,nan
Net Income(Contr.),396753.0,424378.0,307327.0,309733.0,395862.0,333167.0,307327.0,nan
Net Income(Minor.),18867.0,18996.0,20052.0,19582.0,19278.0,19657.0,20052.0,nan
Capital Stock,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,nan
Total Debt/Equity,612.75,609.68,853.69,885.66,670.34,786.18,853.69,nan
Reserve Ratio,41685.68,44448.2,32743.06,nan,41596.62,35327.04,32743.06,nan
Oper.Income Margin,6.34,7.75,7.4,nan,11.45,9.78,0.61,nan
Net Income Margin,6.31,6.13,6.24,nan,9.43,8.27,0.77,nan
ROA,0.72,0.67,0.72,0.76,0.99,0.9,0.12,0.83
ROE,5.6,4.62,5.76,7.31,7.36,7.39,0.81,8.05
EPS(KRW),10851.0,9477.0,10534.0,11273.0,3732.0,3368.0,323.0,3094.0
BPS(KRW),208928.0,222741.0,164215.0,165418.0,208483.0,177135.0,164215.0,nan
DPS(KRW),3000.0,3700.0,4500.0,5246.0,nan,nan,4500.0,nan
PER,6.54,7.29,9.0,7.89,nan,nan,nan,nan
PBR,0.34,0.31,0.58,0.54,0.42,0.53,0.58,nan
Issued Shares,200000.0,200000.0,200000.0,nan,200000.0,200000.0,200000.0,nan
Div Yield,4.23,5.35,4.75,nan,nan,nan,4.75,nan
