계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,189.0,419.0,446.0,690.0,nan,nan,nan,nan
Operating Income,64.0,162.0,124.0,235.0,nan,nan,nan,nan
Oper.Income(Rep.),64.0,162.0,124.0,nan,0.0,0.0,0.0,nan
Net Income,48.0,132.0,101.0,192.0,nan,nan,nan,nan
Net Income(Contr.),48.0,129.0,101.0,186.0,nan,nan,nan,nan
Net Income(Minor.),1.0,3.0,0.0,nan,nan,nan,nan,nan
Total Assets,110.0,260.0,448.0,nan,334.0,364.0,448.0,nan
Total Liabilities,34.0,51.0,122.0,nan,83.0,83.0,122.0,nan
Total Equity,76.0,209.0,326.0,nan,250.0,281.0,326.0,nan
Net Income(Contr.),74.0,204.0,321.0,nan,242.0,273.0,321.0,nan
Net Income(Minor.),2.0,5.0,5.0,nan,8.0,8.0,5.0,nan
Capital Stock,1.0,1.0,13.0,nan,1.0,13.0,13.0,nan
Total Debt/Equity,45.08,24.44,37.33,nan,33.34,29.6,37.33,nan
Reserve Ratio,11790.23,32532.86,2465.29,nan,38675.75,2081.45,2465.29,nan
Oper.Income Margin,33.74,38.71,27.87,34.06,nan,nan,nan,nan
Net Income Margin,25.12,30.86,22.61,26.88,nan,nan,nan,nan
ROA,nan,71.48,28.58,42.87,nan,0.0,0.0,nan
ROE,nan,92.91,38.45,57.85,nan,0.0,0.0,nan
EPS(KRW),455.0,1034.0,807.0,1348.0,0.0,0.0,0.0,nan
BPS(KRW),595.0,1632.0,2565.0,nan,1939.0,2181.0,2565.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,10.18,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,12500.0,12500.0,12500.0,nan,12500.0,12500.0,12500.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
