계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,449.0,431.0,493.0,nan,192.0,84.0,89.0,nan
Operating Income,8.0,-219.0,-182.0,nan,-43.0,-34.0,-69.0,nan
Oper.Income(Rep.),8.0,-219.0,-182.0,nan,-43.0,-34.0,-69.0,nan
Net Income,65.0,-218.0,-301.0,nan,-225.0,-4.0,-14.0,nan
Net Income(Contr.),65.0,-218.0,-301.0,nan,-225.0,-4.0,-14.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1082.0,1028.0,963.0,nan,1269.0,1130.0,963.0,nan
Total Liabilities,285.0,451.0,689.0,nan,976.0,841.0,689.0,nan
Total Equity,797.0,577.0,275.0,nan,293.0,289.0,275.0,nan
Net Income(Contr.),797.0,577.0,275.0,nan,293.0,289.0,275.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,105.0,105.0,105.0,nan,105.0,105.0,105.0,nan
Total Debt/Equity,35.73,78.21,250.41,nan,332.78,290.86,250.41,nan
Reserve Ratio,658.04,448.44,161.36,nan,178.71,174.88,161.36,nan
Oper.Income Margin,1.67,-50.94,-37.04,nan,-22.45,-40.39,-78.28,nan
Net Income Margin,14.55,-50.73,-61.17,nan,-117.38,-4.95,-15.94,nan
ROA,7.49,-20.7,-30.26,nan,-76.79,-1.39,-5.39,nan
ROE,12.06,-31.78,-70.74,nan,-221.56,-5.74,-20.02,nan
EPS(KRW),317.0,-1038.0,-1432.0,nan,-1070.0,-20.0,-67.0,nan
BPS(KRW),3790.0,2742.0,1307.0,nan,1394.0,1374.0,1307.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,30.48,nan,nan,nan,nan,nan,nan,nan
PBR,2.55,2.41,6.77,nan,11.27,7.09,6.77,nan
Issued Shares,21040.0,21040.0,21040.0,nan,21040.0,21040.0,21040.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
