계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,20726.0,17889.0,17396.0,nan,4492.0,4251.0,4313.0,nan
Operating Income,1335.0,563.0,261.0,nan,90.0,-53.0,62.0,nan
Oper.Income(Rep.),1335.0,563.0,261.0,nan,90.0,-53.0,62.0,nan
Net Income,923.0,645.0,329.0,nan,116.0,-215.0,168.0,nan
Net Income(Contr.),810.0,715.0,337.0,nan,91.0,-185.0,167.0,nan
Net Income(Minor.),113.0,-69.0,-8.0,nan,25.0,-30.0,1.0,nan
Total Assets,25328.0,24513.0,26090.0,nan,25884.0,25644.0,26090.0,nan
Total Liabilities,8052.0,6561.0,6819.0,nan,7123.0,7045.0,6819.0,nan
Total Equity,17275.0,17952.0,19271.0,nan,18761.0,18599.0,19271.0,nan
Net Income(Contr.),16000.0,16772.0,17818.0,nan,17403.0,17217.0,17818.0,nan
Net Income(Minor.),1275.0,1180.0,1453.0,nan,1358.0,1382.0,1453.0,nan
Capital Stock,230.0,250.0,250.0,nan,250.0,250.0,250.0,nan
Total Debt/Equity,46.61,36.55,35.38,nan,37.97,37.88,35.38,nan
Reserve Ratio,6857.49,6609.89,7028.32,nan,6862.14,6787.97,7028.32,nan
Oper.Income Margin,6.44,3.15,1.5,nan,2.0,-1.25,1.43,nan
Net Income Margin,3.91,3.99,1.94,nan,2.02,-4.35,3.87,nan
ROA,3.69,2.59,1.3,nan,1.81,-3.34,2.59,nan
ROE,5.18,4.36,1.95,nan,2.11,-4.27,3.81,nan
EPS(KRW),3001.0,2646.0,1247.0,nan,337.0,-685.0,618.0,nan
BPS(KRW),59268.0,62129.0,66003.0,nan,64464.0,63778.0,66003.0,nan
DPS(KRW),256.0,324.0,324.0,nan,nan,nan,324.0,nan
PER,6.02,7.1,14.31,nan,nan,nan,nan,nan
PBR,0.3,0.3,0.27,nan,0.32,0.28,0.27,nan
Issued Shares,27000.0,27000.0,27000.0,nan,27000.0,27000.0,27000.0,nan
Div Yield,1.42,1.72,1.82,nan,nan,nan,1.82,nan
