계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,2029.0,3220.0,2943.0,4908.0,697.0,957.0,1153.0,1020.0
Operating Income,36.0,208.0,222.0,531.0,52.0,90.0,129.0,100.0
Oper.Income(Rep.),36.0,208.0,222.0,nan,52.0,90.0,129.0,nan
Net Income,188.0,227.0,346.0,515.0,-23.0,203.0,84.0,120.0
Net Income(Contr.),188.0,227.0,346.0,512.0,-23.0,203.0,84.0,120.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4298.0,4232.0,5166.0,6723.0,4235.0,5166.0,5275.0,nan
Total Liabilities,1706.0,1471.0,2103.0,3219.0,1392.0,2103.0,2190.0,nan
Total Equity,2591.0,2760.0,3063.0,3503.0,2844.0,3063.0,3084.0,nan
Net Income(Contr.),2591.0,2760.0,3063.0,3503.0,2844.0,3063.0,3084.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,38.0,38.0,103.0,101.0,103.0,103.0,103.0,nan
Total Debt/Equity,65.85,53.31,68.67,91.89,48.93,68.67,71.02,nan
Reserve Ratio,7182.95,7632.62,2999.5,nan,2787.58,2999.5,3020.13,nan
Oper.Income Margin,1.76,6.45,7.56,10.82,7.42,9.44,11.17,9.8
Net Income Margin,9.27,7.06,11.77,10.43,-3.34,21.21,7.26,11.76
ROA,4.94,5.33,7.37,8.66,-2.19,17.28,6.41,9.1
ROE,7.46,8.49,11.9,15.6,-3.24,27.5,10.89,15.56
EPS(KRW),909.0,1099.0,1675.0,2476.0,-113.0,982.0,405.0,580.0
BPS(KRW),13218.0,14034.0,15498.0,17628.0,14438.0,15498.0,15601.0,nan
DPS(KRW),291.0,327.0,500.0,567.0,nan,350.0,250.0,nan
PER,7.44,7.27,14.27,15.73,nan,nan,nan,nan
PBR,0.51,0.57,1.54,2.21,0.88,1.54,2.0,nan
Issued Shares,20681.0,20681.0,20681.0,nan,20681.0,20681.0,20681.0,nan
Div Yield,4.3,4.1,2.09,nan,nan,1.46,0.8,nan
