계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,35592.0,40414.0,45322.0,49375.0,11150.0,12407.0,12062.0,12348.0
Operating Income,231.0,4110.0,5886.0,6088.0,1402.0,1512.0,1466.0,1658.0
Oper.Income(Rep.),231.0,4110.0,5886.0,nan,1402.0,1512.0,1466.0,nan
Net Income,-775.0,1718.0,3516.0,3914.0,922.0,876.0,1030.0,1327.0
Net Income(Contr.),-790.0,1578.0,3249.0,3669.0,884.0,759.0,965.0,1000.0
Net Income(Minor.),15.0,141.0,267.0,nan,38.0,117.0,65.0,nan
Total Assets,46950.0,48310.0,53628.0,56846.0,50266.0,53628.0,53891.0,nan
Total Liabilities,34504.0,34319.0,34580.0,34237.0,33506.0,34580.0,33914.0,nan
Total Equity,12446.0,13991.0,19048.0,22609.0,16760.0,19048.0,19977.0,nan
Net Income(Contr.),11261.0,12644.0,17206.0,20767.0,15231.0,17206.0,18073.0,nan
Net Income(Minor.),1184.0,1347.0,1843.0,1842.0,1528.0,1843.0,1904.0,nan
Capital Stock,14363.0,14363.0,14363.0,14361.0,14363.0,14363.0,14363.0,nan
Total Debt/Equity,277.24,245.3,181.54,151.43,199.92,181.54,169.77,nan
Reserve Ratio,nan,nan,19.79,nan,6.05,19.79,25.83,nan
Oper.Income Margin,0.65,10.17,12.99,12.33,12.58,12.19,12.15,13.43
Net Income Margin,-2.22,3.9,7.17,7.43,7.93,6.12,8.0,8.1
ROA,-1.71,3.61,6.9,7.08,7.34,6.75,7.66,nan
ROE,-6.87,13.2,21.77,19.32,23.58,18.71,21.87,nan
EPS(KRW),-275.0,549.0,1131.0,1277.0,308.0,264.0,336.0,348.0
BPS(KRW),3920.0,4401.0,5990.0,7229.0,5302.0,5990.0,6291.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,9.81,4.22,3.48,nan,nan,nan,nan
PBR,0.71,1.22,0.8,0.61,0.85,0.8,0.75,nan
Issued Shares,287260.0,287260.0,287260.0,nan,287260.0,287260.0,287260.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
