계정,2022/12,2023/12,2024/12,2025/12(E),2024/09,2024/12,2025/03,2025/06(E)
Sales,288.0,965.0,1029.0,2851.0,49.0,508.0,837.0,nan
Operating Income,-294.0,-97.0,254.0,1895.0,-82.0,230.0,610.0,nan
Oper.Income(Rep.),-294.0,-97.0,254.0,nan,-82.0,230.0,610.0,nan
Net Income,-101.0,-36.0,607.0,2378.0,-94.0,524.0,830.0,nan
Net Income(Contr.),-81.0,-34.0,623.0,2404.0,-93.0,535.0,832.0,nan
Net Income(Minor.),-19.0,-2.0,-16.0,nan,-1.0,-11.0,-1.0,nan
Total Assets,2455.0,2561.0,4090.0,8239.0,2994.0,4090.0,6503.0,nan
Total Liabilities,1001.0,1083.0,1349.0,3120.0,1219.0,1349.0,2757.0,nan
Total Equity,1454.0,1478.0,2741.0,5119.0,1775.0,2741.0,3746.0,nan
Net Income(Contr.),1488.0,1481.0,2736.0,5140.0,1773.0,2736.0,3683.0,nan
Net Income(Minor.),-34.0,-3.0,5.0,-21.0,1.0,5.0,63.0,nan
Capital Stock,262.0,265.0,267.0,267.0,266.0,267.0,267.0,nan
Total Debt/Equity,68.86,73.23,49.22,60.96,68.7,49.22,73.61,nan
Reserve Ratio,472.77,463.89,931.32,nan,572.44,931.32,1286.65,nan
Oper.Income Margin,-101.97,-10.09,24.7,66.47,-166.84,45.31,72.9,nan
Net Income Margin,-28.28,-3.49,60.52,84.32,-190.09,105.25,99.38,nan
ROA,-4.0,-1.43,18.25,38.57,-12.46,59.19,62.71,nan
ROE,-5.75,-2.27,29.52,61.05,-20.48,94.91,103.66,nan
EPS(KRW),-155.0,-64.0,1172.0,4477.0,-175.0,1004.0,1554.0,nan
BPS(KRW),2864.0,2819.0,5157.0,9586.0,3362.0,5157.0,6877.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,264.19,71.36,nan,nan,nan,nan
PBR,13.36,34.94,60.02,33.33,97.26,60.02,51.77,nan
Issued Shares,51519.0,53012.0,53319.0,nan,53149.0,53319.0,53319.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
